cluster,Z1,Z2
347,112.73900641682812,110.78542713214226
347,112.69066143937528,111.82799279668508
347,112.68287268836586,111.21494207315476
348,113.0548328105818,113.4122765384413
348,112.21693069703186,113.36222703979408
348,113.34406950894764,113.38643573730714
349,110.9885271722494,111.23219519244716
349,110.99189793994908,110.39264456768336
349,111.23674014980936,110.39458517232656
350,112.5600840404896,112.63008032789844
350,112.61528501927064,112.6370916935512
351,112.2608847409943,110.72737300178665
351,111.49691682685382,110.73394748587714
351,112.25330525561428,109.94180130893156
351,111.4990557211778,109.95829925593452
351,110.73189452258067,109.95407650926164
351,111.49634234064634,109.28899818599938
351,110.73436020182324,109.2899317909946
351,109.9742405081256,109.30652974372084
351,110.73905544252855,108.75489357092134
351,109.99783141130972,108.78634901004789
351,109.38333466582826,108.83646750753633
351,110.0155659839542,108.33890907596992
351,109.40731445353948,108.39163554800216
351,108.8988311232482,108.42908872501012
351,109.4126156429091,108.1718108425906
351,108.8941336925776,108.196344765244
351,108.41746645308235,108.19010987041533
352,111.45537506953242,109.15694824863276
352,109.1830023189577,109.17468961038465
352,109.18095696704552,108.56218960949978
352,109.17077933200228,108.55904060426262
352,109.1883041080674,108.14645679194
352,109.18226613412646,108.15164345219635
352,108.5956753949483,108.1749218843195
352,109.19342695828269,108.05557073324428
352,108.61266963951206,108.08042762222516
352,108.21685383151276,108.10313748586658
352,108.6657727187252,108.11287088569657
352,108.30397824861318,108.16170372096124
352,108.289028213679,108.25861081456247
352,108.3251216218872,108.18224634835056
352,108.27671147219468,108.24596166330794
352,108.23278336910931,108.23229664145836
352,108.2875019123522,108.34965008725584
352,108.25624749587304,108.34881114774625
352,109.97493014698787,107.847705520539
352,108.41263431984892,107.82872219797464
352,109.96895878436416,108.12182312326216
352,108.41668392217724,108.1099916771647
352,108.4157917877703,108.330677988787
352,107.85610247905966,108.3466995320926
352,108.0947670609158,108.31837753186672
352,107.85239167021888,108.52652438206373
352,108.10389720011302,108.5103548519487
352,108.336184987518,108.51933867523078
352,108.12345235597734,108.59209340115784
352,108.36029979954186,108.6074647383761
352,108.5678680323134,108.63389327186538
352,108.37282990772113,108.96874289743393
352,108.57468542006735,108.98717476999047
352,108.6487744350774,108.994004497482
353,109.40202362599024,108.75805780927524
353,109.41248045835364,108.2338879848649
353,108.7920891140082,108.25676344847662
353,109.41156643143997,107.92174372625207
353,108.78141016238467,107.93378321043522
353,108.22782723000869,107.91709522828982
354,108.88841928260636,108.78873307195325
354,108.8811077549038,108.7140856879167
354,108.77128106039318,108.70376264183736
354,108.87841653206208,108.68725188783716
354,108.77106967628885,108.67924848265824
354,108.7032820945379,108.67897615498488
354,108.86617855822226,109.02393449687268
354,108.85872534279956,109.08086352951292
354,108.99169037509812,109.22647890443308
354,108.8926558187259,109.50834115921889
354,108.96914875277184,109.59330313518112
354,109.18243892827168,109.57221119214918
354,108.95565958150074,109.72923404393642
354,109.17559117215288,109.71126164646893
354,109.56037589888658,109.70495236666062
354,108.39757140585988,108.71327953940688
354,108.44057536732248,108.96404169294988
354,108.69499697057374,108.83394292453184
354,108.69778686941704,109.04485790699306
354,108.83959906088424,109.047692858364
354,108.6814778245673,109.35362329173728
354,108.81342445147042,109.34695454152082
354,108.99550325541904,109.32161947599045
354,108.85038049976804,109.77440377071568
354,109.06349978299204,109.77915157523375
354,109.4463225841562,109.8358866433635
355,112.49998323656072,112.10287424623188
355,112.29249035202643,112.15745857602508
355,112.508078281069,111.96547375431612
355,112.28461836291532,112.00315422476967
355,112.13906066127252,111.99266294371652
355,112.32307257748084,111.77181354217949
355,112.2101433750677,111.79450606917456
355,112.146850509672,111.8803518768626
355,112.26401110349607,111.60504960041196
355,112.19671773904524,111.68841559905616
355,111.99270125397872,111.75048345409616
355,112.29078827626792,111.11085389458276
355,112.09524269141086,111.18650957525884
355,112.09396802885232,112.26908726645296
355,112.13219222449278,112.23292673812364
355,112.34191217874692,112.27297803459996
355,112.1108401815446,112.25825368468134
355,112.2934436544286,112.26760455800472
355,112.31565784173036,112.18045321965285
355,112.22922924417216,112.16358856123009
355,112.34124626284738,112.2341232549624
355,112.24379167452744,112.04560636324877
355,112.33159308356318,112.092492561062
355,112.21262083447084,112.08077446559086
355,112.36488190343314,111.9488965386901
355,112.27308893682005,111.96425506746444
355,112.2075721011774,112.03212958134192
355,112.26005806109438,111.78548578852008
355,112.156491380121,111.81511279642731
355,111.91763459494337,111.751407640945
355,112.13998285920688,111.53113586469406
355,111.91952377879416,111.48447383930268
355,111.75550219289316,111.48674043904438
355,112.00914890479676,110.84559341334436
356,114.0347256704906,112.40073925673916
356,113.5421585070416,112.4246190025988
356,114.03983619404436,111.92773244568193
356,113.56764594046189,111.9735290306902
356,112.557886988247,112.0535635514386
356,113.58920845441013,111.84444834804282
356,112.61087556879863,111.9197037840178
356,112.18457361266825,111.98643547643248
356,112.63879671797436,111.25681893910452
356,112.20551006261093,111.32263065800792
356,112.03079034460552,111.3512786326224
356,112.2200128737424,111.36236727815856
356,112.0430345445962,111.38533523230424
356,111.38340692160364,111.40055241910964
356,113.53918142082878,112.51634013823728
356,113.53421078838544,112.3250932203194
356,112.49058777037509,112.31121412635775
356,113.55079741802912,111.89284666797631
356,112.56108570111913,111.91192270537834
356,112.45934759828884,111.99904622322194
356,112.5973098804592,111.62998306176418
356,112.4813944876669,111.70166581079845
356,112.05282517531056,111.73089478343094
356,112.47030408390272,111.06670400887978
356,112.01940261728716,111.07581966005836
356,111.65467724913692,111.02798914049546
357,111.64295754745837,109.98445345027072
357,111.65364265785036,109.14151705127584
357,110.06082455507436,109.20642911562614
357,111.67914053868007,108.42446119034594
357,110.15835246907524,108.55311820833556
357,110.18734971191029,108.00320556861917
357,111.14011536309944,109.56685177856204
357,111.16624377800484,109.41046779243766
357,111.14815245080769,108.60439071611516
357,109.5992989728342,108.6242885803142
358,110.67508117595058,109.08749618020674
358,109.88125728087358,109.1093678972032
358,110.68502203287488,108.32771702519597
358,109.91297971011676,108.36854192097157
358,109.2076218219935,108.43402211176658
358,109.92733806178808,107.6132879402218
358,109.92797756383962,107.6122659917547
358,109.218141953847,107.67330675900878
358,109.2196179048465,107.67312194957586
358,108.46349474976256,107.69190376900704
358,108.46759692426431,107.69430886508836
358,109.28695069708688,107.00343687925488
358,108.5991883544078,107.0850956669411
358,111.18380042304128,110.70804625355731
358,111.18411985572986,109.21006930995402
358,110.71161276882933,109.21489615333904
358,109.9485324954815,109.27054910640976
358,110.71439313443918,108.62693817734387
358,109.94206930269203,108.6698817442448
358,109.2504562164876,108.65689980892408
358,109.94785368143825,108.0024145891212
358,109.26896589570916,108.001564110375
358,108.70477937262405,108.031429659394
358,108.78648116136426,106.3290524819057
358,108.78277254696664,106.34314315225988
359,110.9789793841481,108.70287905797323
359,110.22123614791548,108.71298718570324
359,109.451413061318,108.75267270019025
359,110.22082909101373,108.04871223132312
359,109.44857834430807,108.08424399919927
359,108.74136401857427,108.0759622532191
359,109.45633944691068,107.63024017567918
359,108.76729398793714,107.63874199889126
359,108.15013079085924,107.68255380824442
359,108.7860929603752,107.09221153928502
359,108.17224830147724,107.13871302274038
359,108.1943785389208,106.42303208769732
359,112.18769749558794,111.07789113487058
359,112.17907132163351,110.28163534314112
359,111.7880312566792,109.07103465566574
359,111.08351553093242,109.09560610111056
359,110.28353375319467,109.08523703676626
359,111.08441761001824,108.58639183603526
359,110.28335585501608,108.57597166069333
359,109.0913857211866,108.58184778984771
359,110.2826434619531,107.99610580640116
359,109.1053744369088,108.0157927869158
359,108.62053309361112,108.04169120220062
359,109.11865109781306,107.64871634090268
359,108.6388252966318,107.67794044995884
359,108.63852438176087,107.18940154784627
359,108.078938885733,107.2069013795685
359,107.67646447883978,107.18820376514392
360,107.19424255388547,106.55752620813924
360,107.27519914783116,106.08212586563675
360,106.75689840399082,106.19692122158132
360,107.32278184022638,105.6611380785612
360,106.8861031066691,106.441475188344
360,107.36183787731468,105.9916034146872
360,106.99621467871826,106.05554431266704
361,107.02163784082497,106.4392725806783
361,107.02154179672104,106.43564752617355
361,107.06268807422236,105.91427817803932
361,106.5446754229855,105.97812206686854
361,106.54146922083282,105.97826382496082
362,106.39229019766182,105.85542363101509
362,106.44218970245008,105.45361454246436
362,105.97940655946944,105.52575178766767
362,106.69413385245048,106.01528141772737
362,106.73554665944825,105.68609785230424
362,106.12847608881454,105.74972179244608
363,106.34636488655862,106.00727055826428
363,106.38580670587002,105.59729623011324
363,106.10071478882968,105.65419411807316
363,106.2398710237172,105.04058872124992
363,105.90638874440926,105.14678714014502
363,105.6682487707771,105.44487577968968
363,105.62292469910076,105.40774839286368
363,105.65662777695728,105.37183615011156
363,105.62800204704172,105.35267771034408
363,105.41893854115722,105.35842226534872
364,106.3902539628528,105.89972879249451
364,106.42934776632326,106.7238632987009
364,105.87428606070482,106.69309483919744
364,105.7991292597522,106.24905319263053
364,105.86317815815724,106.27795204178022
364,106.63687659961673,104.86526707255886
364,106.28071282730154,104.95395577626252
365,106.56794415517852,106.30275186586404
365,106.54884845273968,106.06576890462148
365,106.25722201710224,106.0395835460538
366,106.92591019181664,106.5053382523706
366,106.93198772359848,106.38190057427676
366,106.52144329039676,106.39081960175776
366,106.89337926329564,106.13797298472258
366,106.44017823534216,106.10992531225412
366,106.20646752176712,106.0016179089174
366,106.09158090564596,105.38703661106064
366,105.83709524240912,105.33541094637027
366,106.06894907277992,106.97040300949274
366,105.81887233839733,106.94880708647923
366,105.77777217712476,105.30585155256988
367,106.55616143230294,106.30526185658728
367,106.49925309732514,106.06089914633402
367,106.49811648762284,106.0609901121545
367,106.17256146038471,105.98567700052162
367,106.16982268364237,105.98421850565116
367,106.12541041254904,105.75545613756806
367,105.88300120246213,105.69921499446224
367,106.4518889001149,105.83095246257464
367,105.88768949608898,105.70261434837582
367,105.7607503799886,106.51280174498334
367,105.76341766798552,106.5136058006994
367,105.59317199265796,106.22567804745462
368,109.15828164298738,107.34712918139256
368,109.17170876104451,106.99527500342948
368,107.31328857196912,106.972874602016
368,107.32552497360038,106.50410622398
368,107.004869315965,106.52515966668604
368,109.16975933956392,106.51670628430615
368,107.34395165756682,106.2337542812532
368,107.0330905115834,106.26357502795076
368,106.5997554560147,106.30573958795624
368,107.00852574362418,105.96948796207516
368,106.5325825600457,105.97262891253672
368,106.14206069394088,105.8785213298292
369,106.37628784451012,105.53335944759614
369,106.37901448601043,105.13820263258232
369,105.54510488750272,105.14712948126478
370,108.1152463599736,106.87866465428628
370,108.11507419886196,106.55225746176949
370,107.74521258336443,106.1942829550471
370,106.84865356656933,106.22287473357753
370,106.60280087637469,106.29067828131788
370,106.86796947171412,105.71828892276584
370,106.60860380861892,105.7776866728062
370,106.30432100579246,105.78628567158782
370,106.60913429876165,105.4923251618563
370,106.3019756454467,105.49765833040829
370,105.7801586961117,105.49417662028463
370,106.33098229610565,105.08643066103808
370,105.83751457141813,105.1087772139776
370,105.6174131255004,105.1783574214722
370,105.89137802079874,104.7237900685254
371,106.83782360075436,106.51424104030215
371,106.8513170559166,106.08037637815843
371,106.54763222759094,106.101583482338
371,106.86139653050688,105.6627904413708
371,106.5582652764032,105.68539114220484
371,106.12911277667796,105.70218479710748
371,106.554471349113,105.39301532859838
371,106.11495445964748,105.39917519969194
371,105.66691215232778,105.3790601128686
371,106.14134235790884,105.15695635350014
371,105.72477936289056,105.16641392442124
371,105.50676670218064,105.23592772716609
371,105.58494255835818,104.74218143855047
371,105.36581373971978,104.79389647142634
372,106.66343950478137,106.85407959075002
372,106.72018877159174,103.09194751767669
373,111.37639152080048,111.26677019094944
373,111.37706709304442,109.6751268958122
373,111.26816605208572,109.676744022917
373,111.2813111700435,109.25200693731998
373,109.81137485144905,109.35763976280538
373,109.8217324977257,109.83170104062712
373,109.34320965753848,108.43511114639897
373,109.7937666959602,108.40952492386953
373,109.00585654069484,106.84034900463774
373,108.43698361483004,106.57532293393892
373,109.3430518295912,108.98663461085914
373,110.79120850142586,111.34615408632943
373,111.28346730318016,111.25551945276126
373,111.3468987154703,111.22917906752576
373,111.23605827614448,110.71419353043366
373,111.24258448144604,109.3362654831132
373,110.20857406005985,110.80908661300852
373,110.16757491810328,109.44882147581698
373,110.75261619847142,109.38781652753887
373,110.19814635321777,109.7460420203508
373,110.79831849076636,109.73938296952667
373,110.73603112150548,108.30544656205392
373,109.33180208044068,108.27880137794334
373,109.50947985046513,108.30292246429288
373,109.72221229294846,108.2459078127238
374,111.40038992127415,111.40956634754802
374,111.40258967874706,111.4158934815835
374,111.39687773079552,109.9128416156871
374,111.40614810251202,109.89970669719617
374,111.40198740213272,109.43522118887014
374,110.64597374742172,110.94824104931207
374,110.94194634034524,109.83959971757407
374,111.13834118972956,109.8607679784224
374,111.08789406435008,109.88498480484596
374,111.15602203495008,109.43914580875428
374,111.11449720298262,109.48604121560945
374,110.018506241104,109.56637226002212
374,111.10365143669242,110.1643248720854
374,109.94556418230972,110.18156027790168
374,109.3788402820966,110.11363013710864
374,109.98903462815376,109.90032443008158
374,109.51128245079416,109.88522026232437
374,109.56465321075848,109.17115030043384
374,108.12648561982093,106.6128164157477
374,111.10259546837464,110.12888949552102
374,111.10244875153286,109.64238445770285
374,110.4444200698264,109.73453010136376
374,110.12772210089696,109.64137553007552
374,110.47873401414212,109.546797492236
374,110.22845355649864,109.52852918852972
375,109.8350198300276,109.16062987880473
375,109.8327605832662,107.59776188673132
375,109.15431441599128,107.5930519637449
375,109.81487557682176,107.8496899050812
375,109.11049338079508,107.82426513717073
375,107.82475813663982,107.14177983822884
375,109.51009638752394,108.81267194428278
375,109.45426438149867,108.89881977965274
375,109.45242872739436,109.33111656614392
375,109.50110412395004,107.90808672331428
375,109.41089397080754,107.96445250923183
375,108.7683288146347,107.86330050971075
375,109.44013180131064,107.7154866587682
375,108.86805735094389,107.69809850022584
375,108.90540131380212,107.39712164342087
375,108.82521673890056,108.62453415867184
375,108.83432281334544,108.32668339942144
375,108.64571977297186,108.3395448674396
375,108.8785939331742,106.38943807390832
375,108.71641342407833,106.46618773123528
375,108.65968251994268,107.83631838485732
375,108.36469120915392,107.84809253269226
375,108.42640047438891,108.0459045818083
375,106.39115066911776,107.9899503544268
376,110.14521412367382,108.11757180410584
376,108.8921751578054,108.19557331213971
376,110.1491572975821,107.7677672915516
376,108.9137975013344,107.8392205878026
376,108.25775716667302,107.87535458453048
376,108.9064712078629,107.1996880071548
376,108.22671013514189,107.21487972622916
376,107.80101215665078,107.16760659575864
376,110.38085834412868,108.69203322463808
376,110.38114225838252,108.47372530030884
376,108.6858852313849,108.46894350523206
376,108.16654836236452,108.0611742465332
376,108.1309366072226,107.78804947507363
376,107.98440386648164,107.74438705823168
377,107.89928016381066,107.49482000163808
377,107.87290007354342,107.1298732825604
377,107.42424869612186,107.08769795027015
377,107.96533677065362,107.46486902264502
377,107.92952215701028,107.53404228056796
377,108.01510365308738,107.22580036166708
377,107.97056609854047,107.30533956479952
377,107.62560624745768,107.35812015800497
377,107.98978615369302,107.12909742729316
377,107.62996007467956,107.17072146143848
377,107.36687857980856,107.1754256734922
377,107.7048551637281,107.08992393870216
377,107.4754848629006,107.13307605593975
377,108.53672984464174,107.44169690254846
377,108.17419119092706,107.5062375121914
377,108.55812066781172,107.39830083811262
377,108.19471441508284,107.44766236058966
377,107.5455880090884,106.0339864360996
377,107.44412108500784,106.0150387726972
378,107.58616948235216,107.63488270666288
378,107.62350383788402,107.46760872879392
378,107.7066089581135,107.50638876886448
379,108.74711321240734,106.72286724494091
379,108.74723168188896,106.64181663587544
379,106.69508715816086,106.6243211029026
379,106.65814635489158,106.51734691290946
379,106.57032026658293,106.47584919318147
379,107.36542264942344,106.32867089723264
379,107.39468405607572,106.27945896654296
379,106.97539303461322,106.50324444550404
379,106.95023944901538,106.39419686694646
379,106.44845899668556,106.36211067392696
379,107.0324404998865,107.53361816037784
379,106.58093316328248,107.5519933258626
380,108.03468756546812,107.76583654449666
380,108.0328514089373,107.8724753047332
380,107.74956487670092,107.85777992258294
381,107.74419950957032,106.17046093208376
381,107.11723434678184,106.27000393023911
381,107.12599406629612,106.44522403115786
382,110.66225978801737,108.45212795533897
382,109.75984902857532,108.46840498473598
382,109.65833556049034,107.75357710316308
382,108.47412888901832,107.81575995586572
382,107.77611541744956,107.29788167422426
382,107.74043331655368,107.80171433918412
382,107.82193982570804,109.08438203274612
382,110.07383756875592,108.9556659131576
382,109.71580889906328,109.39647743955288
382,109.7069905502119,108.91452208483024
382,109.71183153145869,108.71511808906033
382,109.38651556194148,108.7089169293044
382,108.951497364879,108.7440997086594
382,109.39770070781202,108.44288666823196
382,108.96255231498404,108.4763171631185
382,108.7704516553285,108.49234757094152
382,108.91556854727123,106.37075667690502
382,108.67869551199564,106.30993937017026
382,108.77880254435908,108.11292827919088
382,108.50681152406402,108.1205685090388
382,108.52069130571738,108.22702033674804
382,108.15969758812597,108.26032681376871
382,106.50147122193502,108.99379222335077
382,108.10148165483388,108.86317096285104
382,108.16538142231704,108.82000005410782
382,108.07672983431748,108.56825727354156
382,108.17430225802876,108.52702143920668
382,108.83113566514236,108.53448472685078
382,108.22864730665242,107.79771409421342
382,108.87323326477323,107.83386073384922
382,108.6210509020528,107.89297903385528
382,108.9209236759354,108.45169045309976
382,108.66993352363944,108.4997204245275
382,108.01829664420067,108.54745592492004
382,108.5543683692387,108.17239367380876
382,107.76089361042922,108.13370961227672
383,108.9543117396276,108.37690301953654
383,108.95901156117694,107.9882780763341
383,108.38974580560082,107.99580923100432
383,108.98360386182938,107.48673101979972
383,108.43811221491478,107.51421436085477
383,108.11634447250252,107.58478962826484
383,108.45702800120152,106.96802901164853
383,108.13861842046506,107.03245933231489
383,107.67273028216252,107.09017199899354
384,109.21737548811711,108.70238012116444
384,109.22557814932878,108.26627354326006
384,108.72893414902514,108.28474147443424
384,109.22599471388054,108.05646481286858
384,108.72324371688894,108.06768400165652
384,108.26905342821976,108.0586141833521
384,108.70887105170075,108.05081795699468
384,108.24281189515304,108.03425204092228
384,107.9959099837017,108.00176869422504
384,108.19595989361277,107.79145362817076
384,107.92380210259202,107.74132860928424
385,108.01898169211492,108.36666341902524
385,109.05615034158308,108.12231260417126
385,108.01534640480378,108.18353209862444
385,108.36059307017072,108.1802930193713
385,109.575272459173,108.48879791417409
385,109.60048792078337,109.23615181020672
385,108.59316380875104,109.26938634816828
385,109.60063174580569,108.16978977705774
385,108.56797880468324,108.20109616692154
385,109.23673403373846,108.17051266556464
385,108.55453737871645,108.29182619222244
385,109.2322175029682,108.26949988164608
385,108.15410299327672,108.2616892326777
385,109.2764700884344,108.1613416057664
386,110.55812993624951,110.23747198516776
386,110.54284448832703,109.6648784921568
386,110.19139264649696,109.63441158733175
386,110.44366065047188,110.01431644710074
387,112.0297784616123,111.543994534292
387,112.04512659417698,111.03506779897816
387,112.06817959858844,110.5766731782689
388,108.00162453894848,108.10357171587522
388,108.00404502228184,108.164022719814
388,108.10804468874478,108.16614614510472
388,108.00175483607067,107.53794183381548
388,108.103752633708,107.53803336726688
388,108.15795116184792,107.53147103517784
388,107.5050964510231,106.80453209738072
388,107.2126061893632,106.92987820549348
388,107.54266159268302,106.65931068822026
388,107.22573334333696,106.75296760707144
388,106.95997764186345,106.76921040473913
388,107.2953899791682,106.65131902524116
388,107.0563282334517,106.6866925726267
388,106.9249621892306,106.7404794195486
389,108.18860730672456,107.77552554882033
389,108.1770394197574,107.63787668806746
389,108.21860998202976,107.49679455913082
389,107.83839688503964,107.52231180161748
389,107.82228128980351,107.62980090706066
389,107.78173587967954,107.23848295739172
389,107.6850597803204,107.2654508408975
389,107.28056087601834,107.05127018310428
389,107.67539197321211,107.0901676482148
389,107.36226195580323,106.97027417806278
389,107.22747447064702,107.0624174726557
389,107.36657381564548,106.6612203473086
389,107.19213077660032,106.7157466823558
389,106.9856180915217,106.6725784468237
389,107.05750371367536,106.4727094284666
389,108.5620486184034,107.50561379155108
389,108.049577727075,107.53761698081172
389,108.24130572119344,107.33359149939945
389,108.08911054830264,107.42443502084264
389,107.64656030026406,107.4825059975454
389,108.10028772960814,107.11250831657156
389,107.64386899075566,107.1564475942114
389,107.47652044765452,107.1529168844882
389,107.635872023031,106.84585411292224
389,107.46461051896053,106.83780392688156
389,107.12449413255126,106.82148596315568
389,108.11808250848117,107.19739023233468
389,107.9927301274474,107.25058774568248
389,107.9542767578146,107.11805920528336
390,108.83287402462268,108.15369084587084
390,108.84679875535274,107.42104391548204
390,108.2044271693306,107.44792769744669
390,107.6710395761194,107.34000620178954
390,107.72517670751282,108.4233523303908
390,107.47028883820433,108.4522066958468
390,107.83264739623438,107.00817463777476
390,107.50120204421374,107.16100006277058
390,107.83561193996545,106.73395313009524
390,107.44390776166972,106.82370386295509
390,107.02151706575154,106.74376309361938
390,107.5036323125989,106.45289847727352
390,107.16534765151896,106.4547884099038
391,107.87384045896567,107.38457663546238
391,107.81428886231878,107.43163532820384
391,107.88071443533228,107.03029152004288
391,107.8107444848671,107.06255313008076
391,107.4216814571998,107.05657068136044
391,108.5878016167504,107.78951144275142
391,108.11700681126534,107.7657771587966
391,108.55499014149062,107.4936999929714
391,108.0592878894594,107.44977281946132
391,107.62181341368816,107.36709744832228
391,108.04787094185087,107.33432229737572
391,107.63680871839024,107.2818590210358
391,107.401256837375,107.29995591874216
391,107.36415530403195,106.62418971349118
391,107.24314709510328,106.60084324510512
391,107.2694128946192,108.30893680901563
391,106.70229096914296,108.3404498005124
392,109.89090871857688,109.4563263593333
392,109.89066350510268,108.32465113370723
392,109.46080003989458,108.3304433700864
392,108.22948376934896,108.40680812966924
392,109.46767467279452,108.71620743412616
392,108.2294644169015,108.7592871085634
392,108.40677222698416,108.75927170473815
392,108.2607015562451,108.65744190441634
392,108.44940390459551,108.67125941994072
392,108.82842025396025,108.70971137066874
392,109.16125105023242,108.18041086622829
392,109.1665853478072,107.44265105680448
392,108.20244734132676,107.45785353243885
392,109.16387167318696,108.12746982415614
392,108.18857436761364,108.1301001189494
392,107.41893861862404,108.11639512400596
392,108.18213417477844,107.87922195099398
392,107.41496680811504,107.8678841316653
392,108.110739810708,107.86468892277809
393,109.14070319053748,108.26051587359711
393,108.85191382548147,108.26725585869252
393,108.50166382844516,108.33031320942747
393,108.8760499912578,108.19836359646492
393,108.54085548481991,108.27271025109026
393,108.41843678276562,108.320029454679
393,111.03774388007552,109.95614414041746
393,111.03100713601036,109.0137798563396
393,109.977187671914,109.03935423686696
393,111.03136847060142,108.49071965705473
393,109.97119709556878,108.5065148674254
393,109.0095328552305,108.48705275321036
393,109.9640214444608,108.06712672979658
393,108.99015889349442,108.04167507741478
393,108.43635730291284,108.01151015551244
393,108.97716754258596,107.63589103994984
393,108.42347071927148,107.60686257077664
393,107.98074478700184,107.58914016479044
393,108.38037927909151,107.16590863483115
393,107.90982939748642,107.12117131234103
393,107.41832603066526,107.02190740996534
394,109.32039950158357,109.65034333131048
394,109.35221879453866,110.08601347815916
394,109.70459081732903,110.10708752884652
394,109.3761727838853,110.00174658887131
394,109.72168386031134,110.02455369876746
394,110.13367808575576,110.0409714620538
394,109.74239657547766,109.6944184222048
394,110.15119093096776,109.71982844285505
394,110.08420669312146,109.75008296136866
394,110.1586859119522,109.67445735581332
394,110.08751611714744,109.69899590891232
394,111.39529302052554,110.63735128216476
394,111.3047008349553,110.6499418561398
394,111.39716263356122,110.23220792068072
394,111.39731048467333,110.22008004118108
394,111.3053425053094,110.24768338735662
394,111.30542502696034,110.23630148922598
394,110.66905636957571,110.2612177323605
394,110.67146782590908,110.251759787431
394,111.30446787754572,109.15708852314364
394,110.64456867431666,109.15161117866462
394,110.18439824599508,109.06597847469392
394,110.16553441302752,109.0566336946818
394,110.6402224358387,108.41333408810968
394,110.1944240498861,108.34620824378209
394,110.17798797109644,108.34007488954884
394,109.1087048236518,108.37465219353828
394,110.2135662664713,110.83107422007116
394,110.198243798785,110.83134475857447
394,109.15830303380484,110.82829859458732
395,110.26246283512208,109.95413958242212
395,110.9619405938025,109.9237996621768
395,110.29404604550004,109.9792943519676
395,110.0373073914022,110.02419734765316
395,110.32269906851258,110.04971093837712
395,110.07385691830744,110.09554137577324
395,110.10465807597294,110.13860009541558
395,110.09489150755785,110.06979746156742
395,110.1269495184358,110.1087089841248
395,110.2015721160786,110.14482865600368
395,110.99966144036318,111.04656368350908
395,111.48364454307765,110.98809215037622
395,110.99114679485636,110.45118508314482
395,111.48572017487771,110.36345593764123
395,110.99333125016015,110.36713909489887
395,111.47689066751228,109.74216394147508
395,110.97535926667186,109.73447430074576
395,110.31721824954134,109.70244370752572
395,110.97417026881506,109.58492138108492
395,110.32825008136658,109.56820066976964
395,109.72872527902892,109.58106891592524
395,110.32490162643322,109.72837252057884
395,109.716248429225,109.7322147634007
395,109.55621779543704,109.72156090503736
396,112.23210192255544,111.33174033769188
396,112.27676892308284,111.36098861552767
396,112.23343591636512,108.92107671679231
396,112.28176913958764,109.01657442401864
396,112.2794452048834,108.56751903847044
396,111.6139123107432,111.98119002522684
396,111.63076599418451,111.93393266708458
396,111.97994170238078,111.94063881838105
396,111.97771013381907,111.84042645728849
396,111.93284682278389,111.83466032490938
396,111.93176463915252,111.94112005888432
396,111.99410953438787,111.98328793243827
396,110.63400996955278,110.18246468590604
396,110.61928359008532,111.93652147264442
396,110.23111260767,112.05590371571388
396,112.03267542872254,112.12065813268784
396,112.0263794399724,111.96942169060924
396,112.1006802479288,111.95400583130127
397,109.44348870558063,107.85569759766204
397,109.40049739507648,107.84378308116196
397,108.62729097553152,110.6959777049907
397,109.66664781841276,110.62199034238915
398,112.4799644300316,112.48128319091992
398,112.57562354337811,112.58520791009288
398,112.56112357326585,112.47547167988544
398,112.56517219446071,112.468273248104
399,108.1314783416435,107.84185295037116
399,108.1218350507362,107.31469874174314
399,107.82459889754377,107.3071941329217
399,107.80900788591202,106.72320400309994
399,107.24843485300688,106.67501703150728
399,107.34405591834214,106.40182330815206
399,107.26162827767364,106.17400637934264
399,106.699674770925,106.18369952804844
400,108.62435310347372,108.16864879676451
400,108.60544778144552,107.88449396448443
400,108.11557009956844,107.85388483331386
400,108.58397575477858,105.98210646751188
400,108.08307882836766,105.9169336094844
400,107.77746172060596,105.84074557520626
400,108.07868072754992,107.09555260581222
400,107.7890460404761,107.06598016070926
400,105.88644072953102,107.08160213991472
400,107.77257054316848,107.83587684966896
400,105.8262217835516,107.83356785571092
400,106.99832761789747,107.80441668402288
400,105.80428642918515,107.798033031186
400,106.99658876179468,107.7777161354678
400,107.80199826850202,107.7764806572122
401,109.66667293246618,108.3849976869524
401,109.66731199863084,107.72322343988532
401,108.42583221407553,107.75387624826026
401,109.66733326967172,108.24405995581202
401,108.4168111863934,108.25566675289453
401,107.72635037912931,108.24557972505666
401,108.36722309593004,108.1087752558212
401,107.6168250040457,108.07193234976458
402,109.1337497930761,108.52769037775
402,109.1195779423022,107.47839987971705
402,108.46621174521452,107.42051932017134
402,109.1160359179906,108.05781923728146
402,108.4702893182371,108.0315293067081
402,107.4356917318074,108.0370427679764
402,108.4580267634043,107.89758512937487
402,107.39756339358732,107.89152095517431
402,107.98077859953042,107.86069168288525
402,107.35983973198108,107.48753374076124
402,107.95311853012458,107.45008391092026
403,108.467253510069,108.35629442093116
403,108.45117134203196,107.98437980437528
403,108.32086282514376,107.96194009463196
403,108.45126770920264,107.6029308633569
403,108.45124782513462,107.59796909636424
403,108.33010355913096,107.5894441113001
403,108.33007075911271,107.5844315963347
403,107.98476987174934,107.60324801767256
403,107.98468939679384,107.59822144957204
403,108.3033284097762,107.28968243987512
403,107.92896837689848,107.27451302459436
403,107.46200318220905,107.192712781625
403,107.45683655753348,107.19283915947602
403,107.8918744143387,106.98837503049889
403,107.42867553064866,106.913142193771
