,nom,time,x,y,z,omega,phi,kappa,M11,M12,M13,M21,M22,M23,M31,M32,M33,roll,Pitch,Yaw
191,Job_20240422_0938_Track11_Sphere_00192.jpg,116854.009696,253787.7473456251,41794.4679513508,381.6946533285,-125.5568165362,-88.8773927949,173.701388854,-0.1592040605,-0.069782157,-0.9847763795,-0.9870975916,-0.0060262039,0.160006342,-0.0171000509,0.9975440519,-0.067922403,-3.895236020575006,0.9798085014860856,-99.16205125579677
192,Job_20240422_0938_Track11_Sphere_00193.jpg,116854.488396,253790.6694391006,41793.8791684443,381.7147891205,-130.9742227754,-91.459666548,166.7586037689,-0.1159266861,-0.0667072694,-0.9910152086,-0.992482103,-0.0316440115,0.1182283035,-0.0392463839,0.9972706738,-0.0625373856,-3.5882360574926935,2.2492298196726255,-96.66223381814497
193,Job_20240422_0938_Track11_Sphere_00194.jpg,116854.984758,253793.6644068324,41793.4786636773,381.7270605164,-153.6435269841,-94.5248643233,143.9318720201,-0.0546821072,-0.0662435232,-0.9963040012,-0.9977089948,-0.0361794336,0.0571647643,-0.0398325099,0.9971473533,-0.0641133913,-3.678871691031429,2.2828386452948073,-93.13710962927769
194,Job_20240422_0938_Track11_Sphere_00195.jpg,116855.543631,253796.8359263128,41793.2387641026,381.7504758509,-185.3381884898,-95.6244039151,112.8604695431,-0.0137795155,-0.0672810352,-0.9976389062,-0.9994915697,-0.0277636157,0.0156774904,-0.0287528609,0.9973477046,-0.0668642584,-3.835488366532033,1.6476446597205712,-90.78985965564574
195,Job_20240422_0938_Track11_Sphere_00196.jpg,116856.18001,253800.0197651206,41793.1184634147,381.7773918146,178.2231718434,-95.7100660156,76.4220756776,0.0243720971,-0.0627695923,-0.9977304141,-0.999324265,-0.0289974637,-0.0225867316,-0.0275138916,0.9976066987,-0.0634339057,-3.6383161914074713,1.5766288287725918,-88.60291440336584
196,Job_20240422_0938_Track11_Sphere_00197.jpg,116856.895448,253803.1805428909,41793.1208445281,381.8055319171,148.9018045344,-94.1121779876,47.1725305921,0.0681391186,-0.0623402236,-0.995726246,-0.9973633243,-0.0292348092,-0.0664208195,-0.0249691781,0.9976266949,-0.0641678868,-3.680225817579846,1.4307772197278406,-86.09166825880575
197,Job_20240422_0938_Track11_Sphere_00198.jpg,116857.666743,253806.2555199017,41793.2571433131,381.8275342062,143.2709885213,-93.3209993547,41.7688636364,0.0829784219,-0.0638834799,-0.9945016252,-0.9963331096,-0.0262018996,-0.0814481129,-0.0208546429,0.9976133326,-0.0658234184,-3.7749549743996598,1.1949696479631517,-85.23917597067899
198,Job_20240422_0938_Track11_Sphere_00199.jpg,116858.442669,253809.251852578,41793.3734934013,381.84908491,147.5397664364,-93.8617118535,46.0248581249,0.0721888337,-0.0636931317,-0.9953551915,-0.9971607744,-0.026049168,-0.0706528894,-0.0214280708,0.9976295033,-0.0653927516,-3.750266447869878,1.2278319944629539,-85.85933129130434
199,Job_20240422_0938_Track11_Sphere_00200.jpg,116859.225719,253812.2337625755,41793.4670734471,381.865364966,147.9258137701,-93.5875540493,46.5296868331,0.0748724421,-0.0671243031,-0.9949313772,-0.997005397,-0.024397685,-0.0733824995,-0.0193482731,0.9974462797,-0.0687500068,-3.9429341696417013,1.1086435706763715,-85.70530137269225
200,Job_20240422_0938_Track11_Sphere_00201.jpg,116859.92267,253815.0860170856,41793.6209767545,381.8912858954,137.0382655317,-92.1873433492,35.8110375816,0.1035510497,-0.0652851546,-0.9924792334,-0.9944989548,-0.0226271253,-0.1022733694,-0.0157800192,0.997610075,-0.0672690806,-3.857628213442345,0.90416603003549,-84.05556442650796
201,Job_20240422_0938_Track11_Sphere_00202.jpg,116860.573209,253817.9832281896,41793.8078746023,381.9190920461,141.5236902406,-92.9604898401,40.1934868407,0.0890784202,-0.065133823,-0.9938926603,-0.9958637428,-0.0237580708,-0.0876981172,-0.0179008585,0.9975936744,-0.0669807442,-3.8412057726059072,1.025698425786158,-84.8885872926987
202,Job_20240422_0938_Track11_Sphere_00203.jpg,116861.224118,253820.980535263,41793.94450479,381.9397702413,146.5349140583,-93.6102760016,45.0551311144,0.0761371407,-0.0651413766,-0.9949672039,-0.996882685,-0.025678269,-0.0746025389,-0.0206893234,0.9975456017,-0.0668933804,-3.836394926725776,1.1854954971298113,-85.63250082974886
203,Job_20240422_0938_Track11_Sphere_00204.jpg,116861.898994,253824.0145289176,41794.0632693265,381.9624065338,148.7501662928,-93.6504254223,47.3376723713,0.0732912445,-0.0674039739,-0.9950301994,-0.9971169748,-0.0246106631,-0.0717778088,-0.0196502435,0.9974221872,-0.0690133927,-3.9580871965700055,1.1259484873615688,-85.79613926154227
204,Job_20240422_0938_Track11_Sphere_00205.jpg,116862.554816,253827.0085560376,41794.1718893349,381.9874221766,147.5787527548,-93.8591459894,46.1879760292,0.0720554131,-0.063904507,-0.9953513106,-0.9972103719,-0.02410697,-0.0706422551,-0.0194805457,0.9976648074,-0.0654632748,-3.7541669159108597,1.1162236563550276,-85.86716244981086
205,Job_20240422_0938_Track11_Sphere_00206.jpg,116863.252821,253830.1041146315,41794.2797774989,382.0070136357,146.0829083262,-93.9618820441,44.6088719818,0.0723903046,-0.0610619861,-0.9955054383,-0.9971578645,-0.0253233129,-0.0709571912,-0.0208767087,0.9978126897,-0.062721602,-3.5968284510721893,1.1962342028587154,-85.8478034381795
206,Job_20240422_0938_Track11_Sphere_00207.jpg,116864.065614,253833.3452892502,41794.4118267344,382.0311550479,142.1493048484,-93.4886137152,40.6873480268,0.0819497927,-0.0609026032,-0.9947738961,-0.9964279888,-0.025421005,-0.0805297185,-0.0203836827,0.9978199464,-0.0627683045,-3.599473500137223,1.167979882527673,-85.29837223680964
207,Job_20240422_0938_Track11_Sphere_00208.jpg,116864.817974,253836.2031342809,41794.5388065064,382.041875313,143.5934485442,-93.3959604998,42.0215447809,0.081799113,-0.0634942466,-0.9946242435,-0.9964059282,-0.0272420885,-0.0802065762,-0.0220029855,0.9976103193,-0.0654944224,-3.756152602835357,1.2607799503427888,-85.30687495437255
208,Job_20240422_0938_Track11_Sphere_00209.jpg,116865.496951,253839.0475692896,41794.6516156709,382.0508778961,151.4092647351,-93.7832804572,49.6784401278,0.0692880442,-0.0685916012,-0.9952358309,-0.9972899297,-0.0295013614,-0.0673978177,-0.0247378877,0.9972085348,-0.0704498048,-4.041061652807783,1.4175211642936123,-86.02568592458124
209,Job_20240422_0938_Track11_Sphere_00210.jpg,116866.101811,253841.9335705693,41794.7454011058,382.0694484729,151.0468859868,-93.750710038,49.4388822557,0.0699088541,-0.0686872342,-0.9951858198,-0.9972930666,-0.0276020049,-0.0681518052,-0.0227879649,0.9972563327,-0.070430927,-4.03978939743373,1.3057672416935746,-85.99020491739172
210,Job_20240422_0938_Track11_Sphere_00211.jpg,116866.625771,253844.764740103,41794.8443717249,382.0888196575,148.4625323983,-93.792486994,46.9888975226,0.0720166929,-0.0655071937,-0.9952499201,-0.9971881486,-0.0254597436,-0.0704811876,-0.020721783,0.9975272473,-0.0671565238,-3.851511757461045,1.1873556946315587,-85.86928387120534
211,Job_20240422_0938_Track11_Sphere_00212.jpg,116867.128537,253847.7306532487,41794.9623417389,382.1017873604,147.8061857032,-93.5902288825,46.4773052334,0.0748964983,-0.0670347954,-0.9949356013,-0.9970234255,-0.023341634,-0.0734809987,-0.0182976389,0.9974775708,-0.068583468,-3.9332898912316834,1.0484359943121353,-85.70400406671406
212,Job_20240422_0938_Track11_Sphere_00213.jpg,116867.573644,253850.5334609268,41795.0607039109,382.1207215879,147.7792669733,-93.6533774837,46.4241989834,0.0742164266,-0.0663146862,-0.9950348157,-0.9970657134,-0.0237032205,-0.0727881895,-0.0187586037,0.9975171777,-0.0678792682,-3.8928744711340704,1.0748518648451715,-85.74304819412492
213,Job_20240422_0938_Track11_Sphere_00214.jpg,116868.014293,253853.4833048978,41795.1722089397,382.1195463855,152.1302312896,-93.2714855975,50.8356597894,0.0736103596,-0.0755686726,-0.9944198765,-0.9971337011,-0.0230639824,-0.0720585514,-0.0174899134,0.9968738277,-0.0770498182,-4.419686523457469,1.0021493202308063,-85.77797197737047
214,Job_20240422_0938_Track11_Sphere_00215.jpg,116868.436258,253856.5097919843,41795.2827546839,382.145902914,149.7343631757,-93.6150988519,48.4997077935,0.0724482748,-0.0691115818,-0.994974792,-0.9972301238,-0.0218556169,-0.0710943899,-0.0168323421,0.9973695009,-0.070503553,-4.043483950347808,0.964467708020314,-85.84479005086915
215,Job_20240422_0938_Track11_Sphere_00216.jpg,116868.824949,253859.4241344271,41795.3859668998,382.1649993192,148.4486596174,-93.6979588196,47.1932499414,0.072895964,-0.0667358396,-0.995104269,-0.9971907369,-0.0221125144,-0.07156585,-0.0172282504,0.9975256209,-0.0681602741,-3.908907312294049,0.9871548733570682,-85.81903943748998
216,Job_20240422_0938_Track11_Sphere_00217.jpg,116869.20716,253862.3924253086,41795.4954976672,382.1854287572,147.2910026094,-93.7909106964,46.107678303,0.0729349829,-0.0645204112,-0.9952475093,-0.9972054611,-0.02090586,-0.0717231723,-0.0161788965,0.9976973797,-0.0658648749,-3.7770083270573394,0.9270229318053018,-85.81687098902792
217,Job_20240422_0938_Track11_Sphere_00218.jpg,116869.577976,253865.351203753,41795.5988331921,382.196489227,149.7754073155,-93.9298481478,48.5511667467,0.0688348443,-0.0657709276,-0.9954576582,-0.9974846586,-0.0214558543,-0.0675573985,-0.0169150817,0.9976040454,-0.0670824017,-3.846978250343124,0.9692090136168171,-86.05236703574181
218,Job_20240422_0938_Track12_Sphere_00001.jpg,116905.337606,254143.2061618784,41786.364868816,384.27431673,104.1086032481,20.1646631668,-3.7438406882,0.9486113533,0.0558504418,0.3114758875,0.3140806431,-0.046112867,-0.9482757791,-0.0385985751,0.9973737171,-0.0612847319,-3.516181771334925,2.212084957848891,18.319458165018226
219,Job_20240422_0938_Track12_Sphere_00002.jpg,116905.886931,254142.2247210604,41789.1371198976,384.2793945838,103.7266560699,28.4441176868,-3.387718695,0.9005581616,0.0479677329,0.43208112,0.4338422531,-0.0354793154,-0.9002900186,-0.0278549288,0.9982185706,-0.0527616163,-3.0255973646600376,1.5961763166003513,25.72235730557555
220,Job_20240422_0938_Track12_Sphere_00003.jpg,116906.407425,254140.9550900297,41791.7814702829,384.2575080143,103.6093213807,34.2022885717,-3.5596875191,0.8577774987,0.0480130556,0.5117738848,0.5133198349,-0.028020962,-0.8577398048,-0.0268423123,0.9984535904,-0.0486818045,-2.7913714138066545,1.5381359538699129,30.89757007360279
221,Job_20240422_0938_Track12_Sphere_00004.jpg,116906.907935,254139.5078742502,41794.3203919558,384.2211677926,103.7635356341,35.3971942496,-3.5562416089,0.8480387937,0.0474218968,0.5278080788,0.5293629193,-0.0295736503,-0.8478798847,-0.0245988609,0.9984370601,-0.0501829964,-2.8773534988081737,1.409553089379805,31.973241779957373
222,Job_20240422_0938_Track12_Sphere_00005.jpg,116907.396787,254138.0865291656,41796.9589493526,384.162674645,103.7046799238,31.2712449522,-4.2781667285,0.8797736238,0.0592110783,0.4716910209,0.4737351903,-0.0264080869,-0.8802713118,-0.0396653561,0.9978961174,-0.0512835098,-2.941935439107519,2.273253861349991,28.301307655018825
223,Job_20240422_0938_Track12_Sphere_00006.jpg,116907.854689,254136.8669309214,41799.5798679274,384.1439498989,106.0006775726,24.2342759072,-3.6208213672,0.9269142589,0.0527758438,0.3715436273,0.3746464126,-0.0729400511,-0.9242942251,-0.0216799965,0.9959389837,-0.0873814539,-5.014163364435361,1.242269627690152,22.007903632694127
224,Job_20240422_0938_Track12_Sphere_00007.jpg,116908.30778,254135.9715514965,41802.3830953119,384.2196474234,107.8301624576,16.2719896004,-3.153427737,0.9663251154,0.0479050643,0.2528257821,0.2566826925,-0.1101117803,-0.9602027865,-0.0181594793,0.992764071,-0.1187001797,-6.818221839193432,1.0405187133820504,14.875825097302162
225,Job_20240422_0938_Track12_Sphere_00008.jpg,116908.745463,254135.4130108484,41805.2629041551,384.3856006349,107.6433218597,8.9774138009,-1.7656629967,0.9896928128,0.0274561403,0.1405499793,0.1428060101,-0.1158571322,-0.9829463711,-0.010704196,0.9928863406,-0.1185838729,-6.810772955123375,0.6133169660161035,8.21072431287682
226,Job_20240422_0938_Track12_Sphere_00009.jpg,116909.179741,254135.18675366,41808.2346905423,384.5426079063,107.0444880903,2.5547895233,-0.9847268054,0.9990753463,0.0154549825,0.0401197694,0.0415776796,-0.1097989163,-0.9930838306,-0.010942986,0.9938336589,-0.1103399726,-6.3352947519435,0.6269994286951408,2.383055227325816
227,Job_20240422_0938_Track12_Sphere_00010.jpg,116909.605869,254135.2496419888,41811.1970383674,384.6861884231,106.5384378664,-1.9537163753,-0.8507869222,0.9994398759,0.0133574394,-0.0306840881,-0.0291495527,-0.1029238111,-0.9942620342,-0.0164389181,0.9945995515,-0.1024767976,-5.882611149339794,0.9419230559252795,-1.6706087622369883
228,Job_20240422_0938_Track12_Sphere_00011.jpg,116910.029553,254135.4843853303,41814.1664203508,384.8141777162,106.2141286919,-4.1640577557,-0.5316515795,0.9978268065,0.0083332085,-0.0653622362,-0.0642349658,-0.0979962205,-0.9931115798,-0.014681058,0.9951518971,-0.0972479724,-5.581321791400179,0.8411928808511286,-3.68332561892859
229,Job_20240422_0938_Track12_Sphere_00012.jpg,116910.445931,254135.788783467,41817.1312406976,384.9197443994,105.2296151246,-4.2536899146,-0.6414144999,0.9977179453,0.0100526631,-0.0667670989,-0.0657118654,-0.0827205001,-0.9944039771,-0.015519416,0.9965220835,-0.0818711482,-4.69669442789127,0.8892327366112222,-3.7681818879561995
230,Job_20240422_0938_Track12_Sphere_00013.jpg,116910.856101,254136.0924217289,41820.0903940396,384.9790903488,105.2341316861,-2.4739048308,-1.4421500735,0.998988665,0.0226342022,-0.0388502265,-0.0368488206,-0.0829809161,-0.995869636,-0.0257645421,0.9962940632,-0.0820629509,-4.7087207489702925,1.4763628930571542,-2.1124615620216867
231,Job_20240422_0938_Track12_Sphere_00014.jpg,116911.258161,254136.2867097345,41823.0678206393,385.0385653358,104.9438748236,0.0361096806,-2.2254294544,0.9993889068,0.0349498394,0.0005672095,0.0032765695,-0.0775130105,-0.9969859564,-0.034800533,0.9963785636,-0.0775801584,-4.45218884878779,1.9943263497164256,0.1878477218078653
232,Job_20240422_0938_Track12_Sphere_00015.jpg,116911.65382,254136.3312326178,41826.0403049961,385.0917594302,105.4499488611,1.4849056495,-0.9835077144,0.9996086887,0.0154440864,0.0233227285,0.0245554216,-0.0851338899,-0.9960668914,-0.0133977885,0.9962498186,-0.0854798121,-4.9040577405686765,0.7676597054572089,1.4071897768258028
233,Job_20240422_0938_Track12_Sphere_00016.jpg,116912.040906,254136.3628879423,41829.0142156528,385.161693885,105.2502898881,0.630471467,-0.8349173547,0.9998649673,0.0131138321,0.0099032608,0.0109490954,-0.082241385,-0.9965522926,-0.0122541615,0.9965261572,-0.0823738643,-4.725384265186928,0.7021293106219012,0.6273966018570671
234,Job_20240422_0938_Track12_Sphere_00017.jpg,116912.419582,254136.4585188569,41831.9729991984,385.2146709543,105.3967098223,-0.5712139696,-0.804097895,0.9998799829,0.0126298959,-0.0089724877,-0.0078701407,-0.0847759912,-0.9963689539,-0.0133446877,0.9963199873,-0.0846664176,-4.857276409040776,0.764616981490212,-0.45097066127426805
235,Job_20240422_0938_Track12_Sphere_00018.jpg,116912.789684,254136.6137341199,41834.9378670901,385.2868347373,104.9258069111,-2.0215833333,-0.7160982482,0.9994326225,0.011242537,-0.0317496202,-0.0307831706,-0.0776483808,-0.9965054568,-0.0136685561,0.996917416,-0.0772582439,-4.431401562806809,0.7831749644266772,-1.764189293052685
236,Job_20240422_0938_Track12_Sphere_00019.jpg,116913.153018,254136.8263660471,41837.8913870268,385.3409770904,105.2735739449,-3.4460133108,-0.1989737831,0.9985304602,0.00312089,-0.0541034206,-0.0536590262,-0.082910515,-0.9951113281,-0.0075913755,0.9965521093,-0.0826212108,-4.739385912217798,0.4349579539893472,-3.0760017352282576
237,Job_20240422_0938_Track12_Sphere_00020.jpg,116913.5078,254137.1036928238,41840.8606410539,385.4058985868,104.3779257795,-4.6690612378,0.2013515114,0.9973067335,-0.0031543143,-0.0732757099,-0.0733194794,-0.0684825548,-0.9949544681,-0.0018797087,0.9976473275,-0.0685293857,-3.9295313190537047,0.10769943709819142,-4.204677125607053
238,Job_20240422_0938_Track12_Sphere_00021.jpg,116913.860126,254137.4471154541,41843.8239030745,385.4281096142,104.7766066998,-5.9248402851,0.2441315188,0.9956650545,-0.003818204,-0.0929328815,-0.0929581927,-0.0746044559,-0.9928710639,-0.0031422228,0.9972058947,-0.074635983,-4.280328213814409,0.18003640284667075,-5.333839192167894
239,Job_20240422_0938_Track12_Sphere_00022.jpg,116914.208657,254137.8420517058,41846.7801379198,385.4698177427,105.2636083386,-7.4855417262,0.4901239345,0.9930656939,-0.0076456136,-0.1173118586,-0.1175434597,-0.0816838773,-0.9897026216,-0.0020156036,0.9966289624,-0.0820161481,-4.704473016861084,0.1154856572490035,-6.750363542496672
240,Job_20240422_0938_Track12_Sphere_00023.jpg,116914.552085,254138.3091953308,41849.7156632161,385.524656876,105.3133302077,-9.0057805063,0.8394359891,0.9899247964,-0.0130537363,-0.1409911255,-0.1415873372,-0.0815049258,-0.9865647333,0.0013868847,0.9965874508,-0.0825319908,-4.734124153072241,-0.07946266321039847,-8.139716908471199
241,Job_20240422_0938_Track12_Sphere_00024.jpg,116914.889967,254138.8568993537,41852.641058038,385.58824718,104.8610688883,-10.4292625722,0.7284443776,0.9865464961,-0.0112889301,-0.1630906835,-0.1634776652,-0.0744176525,-0.9837362787,-0.0010314957,0.997163263,-0.0752619622,-4.316276477956533,0.05910035980824223,-9.40881540395714
242,Job_20240422_0938_Track12_Sphere_00025.jpg,116915.227764,254139.4669644976,41855.5722454488,385.6252581477,105.7791376387,-11.3568616473,0.9779380385,0.9840139816,-0.015117036,-0.1774484691,-0.1780894851,-0.0879286282,-0.9800779008,-0.0007869275,0.996012064,-0.0892151847,-5.118460451722598,0.04508763171316715,-10.258500661330277
243,Job_20240422_0938_Track12_Sphere_00026.jpg,116915.565428,254140.1302750696,41858.5592221804,385.7050978364,105.5939770908,-11.456027514,0.5595147586,0.9838144913,-0.0086468081,-0.1789812265,-0.1790550877,-0.0861866172,-0.9800567038,-0.0069514242,0.9962414867,-0.0863398979,-4.953198630945472,0.3982904761121592,-10.314978136363969
244,Job_20240422_0938_Track12_Sphere_00027.jpg,116915.889954,254140.7746655146,41861.4643430719,385.7820299333,105.7438935256,-11.3457112625,0.4784194664,0.9841333682,-0.007395897,-0.1772760961,-0.1772271532,-0.0887731634,-0.9801580799,-0.0084882117,0.9960244104,-0.088675386,-5.087591369593195,0.4863445446243131,-10.208662506313003
245,Job_20240422_0938_Track12_Sphere_00028.jpg,116916.211205,254141.3989234657,41864.3796252497,385.8644596096,105.7269806182,-11.010531057,0.6222605172,0.9850338151,-0.0096284658,-0.1720920561,-0.1722660989,-0.088158348,-0.981097598,-0.0057248867,0.9960599371,-0.0884976121,-5.077265123456495,0.3280136362138982,-9.91976524781775
246,Job_20240422_0938_Track12_Sphere_00029.jpg,116916.525418,254142.0039032272,41867.2550256616,385.9491120875,106.2350271444,-10.6631705367,0.5847663142,0.9859635981,-0.0090568113,-0.1667145984,-0.166806834,-0.0962549571,-0.9812800127,-0.0071598386,0.9953155065,-0.0964146219,-5.532887727174125,0.41023203952307075,-9.602461703528535
247,Job_20240422_0938_Track12_Sphere_00030.jpg,116916.836623,254142.5992220225,41870.1450536717,386.0532270335,106.1322047675,-10.3370629245,0.4081239879,0.9868259685,-0.0063264272,-0.1616616351,-0.1615254853,-0.0951420154,-0.9822716093,-0.0091665439,0.9954436063,-0.0949104907,-5.446397542647433,0.5252116333492255,-9.295845953222564
248,Job_20240422_0938_Track12_Sphere_00031.jpg,116917.146487,254143.1788250426,41873.0504354443,386.151740429,106.1691173825,-10.0614223572,0.3429362452,0.9875226217,-0.0053196679,-0.1573873337,-0.1571678587,-0.0959074373,-0.9829038751,-0.0098658937,0.9953760418,-0.0955468447,-5.48306255522026,0.5652832381957067,-9.042990462102114
249,Job_20240422_0938_Track12_Sphere_00032.jpg,116917.450954,254143.7372134212,41875.9272653088,386.2512315875,106.2833999399,-9.9702698168,0.497476867,0.9877311297,-0.0077186322,-0.1559731969,-0.1559793744,-0.0973233522,-0.9829540172,-0.0075927738,0.9952228835,-0.0973332521,-5.5857893499112485,0.43503807467462025,-8.973861974511534
250,Job_20240422_0938_Track12_Sphere_00033.jpg,116917.75829,254144.3063497635,41878.8516115136,386.3631804883,106.2386671724,-10.0508835609,0.524957395,0.9875294153,-0.0081433635,-0.1572238517,-0.1572709775,-0.0965464191,-0.9828248209,-0.0071759001,0.9952951696,-0.0966231436,-5.544892133585176,0.41115232090201975,-9.048764265734237
251,Job_20240422_0938_Track12_Sphere_00034.jpg,116918.069521,254144.8890856887,41881.8051097179,386.4739949238,106.5619883981,-10.6034000258,0.7909677155,0.9860851684,-0.0122522376,-0.1657887915,-0.1661744878,-0.1008362503,-0.9809271585,-0.0046989675,0.9948275897,-0.1014691401,-5.823840893533579,0.2692319955933524,-9.56557624278696
252,Job_20240422_0938_Track12_Sphere_00035.jpg,116918.386012,254145.5003355271,41884.7736398494,386.6004014481,105.9783564451,-10.9257163659,0.6322864111,0.9852606734,-0.0097858635,-0.170779514,-0.1709499571,-0.0920765465,-0.9809679005,-0.0061251699,0.9957038448,-0.0923922931,-5.301348718585078,0.35094857752606257,-9.843242637969889
253,Job_20240422_0938_Track12_Sphere_00036.jpg,116918.712536,254146.127657378,41887.7356502591,386.7053738143,106.6784357904,-11.1348111592,0.7399812801,0.9846765165,-0.0114460002,-0.1740147893,-0.1742635684,-0.1026937308,-0.9793294677,-0.0066608226,0.994647167,-0.103114726,-5.91869046530262,0.38163984645254395,-10.036030138470435
254,Job_20240422_0938_Track12_Sphere_00037.jpg,116919.046798,254146.7651452947,41890.7012439296,386.8398472974,106.3483563116,-11.4357052136,0.7271851354,0.9838453864,-0.0112385585,-0.1786671501,-0.1789050995,-0.0975174059,-0.9790216141,-0.0064203653,0.9951703625,-0.0979526853,-5.621405374778933,0.36786236009652096,-10.306206189824552
255,Job_20240422_0938_Track12_Sphere_00038.jpg,116919.39222,254147.4137153995,41893.6539063901,386.962918302,106.9511682786,-11.4733255164,0.666668513,0.9837498779,-0.0103022098,-0.1792485488,-0.1793124571,-0.1071000101,-0.9779451061,-0.0091225258,0.9941948764,-0.1072069364,-6.154589656337644,0.5226894748984697,-10.330149515819484
256,Job_20240422_0938_Track12_Sphere_00039.jpg,116919.751028,254148.0651737173,41896.6414810829,387.1118043251,106.4945675928,-11.3011117543,0.542382401,0.9842493885,-0.0083857349,-0.1765865814,-0.1765297377,-0.1003392431,-0.9791676506,-0.0095075236,0.9949179442,-0.1002391702,-5.753204032537098,0.5447491829867527,-10.168156151460192
257,Job_20240422_0938_Track12_Sphere_00040.jpg,116920.123139,254148.7012329975,41899.6190767167,387.2456334047,106.8964550288,-10.920344047,0.7401001875,0.9852570951,-0.0114545895,-0.1706963649,-0.1709411845,-0.1061374544,-0.9795478305,-0.0068969594,0.9942854888,-0.1065307411,-6.115512284194388,0.3951697983886488,-9.842782446195404
258,Job_20240422_0938_Track12_Sphere_00041.jpg,116920.51336,254149.3315070436,41902.6174320625,387.3929931037,107.2832388358,-10.3957276761,0.5857803298,0.9866550869,-0.00907888,-0.1625709488,-0.1625517461,-0.1126645316,-0.9802467206,-0.0094164374,0.9935916049,-0.112636821,-6.467627159998136,0.5395300957674105,-9.355458349010727
259,Job_20240422_0938_Track12_Sphere_00042.jpg,116920.920029,254149.9216514895,41905.6259864829,387.5641363598,106.8183452993,-9.2659045982,0.4488492046,0.9894019126,-0.0069759005,-0.1450351411,-0.1449541861,-0.1058783144,-0.9837571176,-0.0084934845,0.9943546245,-0.1057673927,-6.071600956304728,0.4866466650851957,-8.334928999805054
260,Job_20240422_0938_Track12_Sphere_00043.jpg,116921.355328,254150.4480296561,41908.6621872447,387.7108181836,107.6084205229,-6.6536390544,0.2295799259,0.994536798,-0.003586547,-0.1043249448,-0.1040100699,-0.118854176,-0.9874490317,-0.008857923,0.992905243,-0.1185778886,-6.810304049041269,0.5075282394064262,-5.970370540275556
261,Job_20240422_0938_Track12_Sphere_00044.jpg,116921.812422,254150.8179773664,41911.7018251307,387.8866462009,108.4622801161,-3.3860717598,0.394115121,0.9985667008,-0.0061819516,-0.0531632161,-0.0535137039,-0.1322053318,-0.9897767595,-0.0009097086,0.9912030739,-0.1323466612,-7.605221176793861,0.05212246951671833,-3.0675759515664103
262,Job_20240422_0938_Track12_Sphere_00045.jpg,116922.264339,254151.0350236188,41914.7482241215,388.0962410551,107.7260792909,-0.4852066603,0.4596559711,0.9999448905,-0.0072199867,-0.0076215346,-0.0084393801,-0.1210054986,-0.9926159611,0.0062444264,0.9926255795,-0.1210597623,-6.953404643011785,-0.3577816040401523,-0.4835560281757249
263,Job_20240422_0938_Track12_Sphere_00046.jpg,116922.711591,254151.1294139678,41917.7753174156,388.2817785423,107.2297766978,1.8621323303,0.2961799453,0.9995614226,-0.0046503768,0.0292461354,0.0285302181,-0.1134550765,-0.9931334111,0.0079365671,0.9935322439,-0.1132726414,-6.50420939650087,-0.45473657430129144,1.6349344343030063
264,Job_20240422_0938_Track12_Sphere_00047.jpg,116923.1607,254151.1279569012,41920.8216388002,388.4373542294,107.5268385234,3.234779566,0.0237142925,0.998709289,-0.0003720225,0.0507899368,0.0503914205,-0.1179748225,-0.991737186,0.0063608823,0.9930165169,-0.1178038044,-6.765508286934342,-0.36445416649136686,2.8884975151832863
265,Job_20240422_0938_Track12_Sphere_00048.jpg,116923.590167,254151.0771606179,41923.7746552778,388.6068820441,107.6339834932,3.7609702403,-0.1681588428,0.9982519682,0.0026368218,0.059042824,0.0589346131,-0.1194719004,-0.9910868662,0.004440639,0.9928340809,-0.1194184598,-6.85860938724747,-0.25443070841319704,3.378695724201446
266,Job_20240422_0938_Track12_Sphere_00049.jpg,116924.020202,254151.0324792758,41926.7707859166,388.7827747501,107.6705641724,3.4335302806,-0.8134496436,0.9984644127,0.0127587103,0.0539076238,0.0550482237,-0.1195040054,-0.991306454,-0.0062056149,0.9927517353,-0.120022841,-6.893554176673308,0.3555578259794918,3.155686835780361
267,Job_20240422_0938_Track12_Sphere_00050.jpg,116924.439602,254151.0068319117,41929.7210475737,388.9445698829,108.039926942,2.6775039661,-1.2454944733,0.9989244838,0.0195456337,0.0420457357,0.0441669548,-0.1251153428,-0.9911586306,-0.0141122568,0.9919496556,-0.1258440504,-7.230225077923554,0.8085995978306326,2.5316558401558904
268,Job_20240422_0938_Track12_Sphere_00051.jpg,116924.851386,254151.0064661102,41932.6565127876,389.1333470168,107.8901424421,1.8926348038,-1.3120154336,0.9993458469,0.0205985251,0.0297250588,0.0320383252,-0.1229869,-0.9918910062,-0.016775699,0.9921944987,-0.12356639,-7.098978269434072,0.961221838232822,1.8362334873472743
269,Job_20240422_0938_Track12_Sphere_00052.jpg,116925.276328,254151.0297826241,41935.7082075709,389.3197461618,107.8059659254,1.3007909808,-1.0171025963,0.9996636614,0.0159725957,0.0204313552,0.0222293676,-0.1219692407,-0.9922849185,-0.0133573689,0.9924053509,-0.1222832785,-7.024525294116965,0.765343626045782,1.2738675273663551
270,Job_20240422_0938_Track12_Sphere_00053.jpg,116925.693024,254151.0863210142,41938.7064529909,389.4992522113,108.1157824995,0.5932693662,-0.9976370139,0.9998337981,0.0156695237,0.0093189185,0.0112344305,-0.1269769366,-0.9918420465,-0.0143584048,0.9917818932,-0.1271318709,-7.304642477657436,0.822704264466207,0.6437653623337483
