cluster,centroid_xf,centroid_yf,mean_distance_to_centroid,mean_camera_distance1,mean_camera_distance2,Z1,Z2,H1,H2,mean_camera_distance
2,236154.7591,148822.24025,0.1496978983438216,9.962315908271185,6.404186205853448,106.33500980985154,106.72654170102317,0.0,0.0,9.962315908271185
0,236123.16315,148972.87995,0.0,10.47361390018478,7.04931342923084,108.38615913022932,108.89812901445154,0.0,0.0,10.47361390018478
0,236123.14017,148972.7477,0.1093172091772675,9.653704239150262,5.451942425905703,108.4983723087521,109.04330569545291,0.0,0.0,9.653704239150262
0,236123.15083,148972.73145,0.0124784820105088,7.417562809439704,9.932506291334144,108.68999849647162,108.46163831630044,0.0,0.0,7.417562809439704
0,236123.17497,148972.68427,0.1893130203364699,7.926832782018709,9.394006202067008,108.6540910742855,108.5378907808116,0.0,0.0,7.926832782018709
0,236123.09874,148972.53229,0.3707905690072799,7.987906217523242,7.590553062716488,108.68656246231365,108.76431365775804,0.0,0.0,7.987906217523242
0,236123.17167,148972.54082,0.2114778830040383,10.857536528154464,6.54801478703537,108.35971527384991,108.8955831428122,0.0,0.0,10.857536528154464
1,235981.59621,149009.95487,0.0614146183751833,10.783596444813329,6.78889584423892,107.68372449661948,108.129714296114,0.0,0.0,10.783596444813329
1,235981.57009,149009.9756,0.0564443943460995,9.750898088835893,5.78416084047642,107.797923327428,108.3104369451654,0.0,0.0,9.750898088835893
1,235981.58065,149009.97817,0.0715890649453522,7.648347555080439,5.170926318160792,108.0067908768828,108.41035274815364,0.0,0.0,7.648347555080439
2,236155.33331,148822.16097,0.4194587659877725,10.514114280504272,7.240843563626368,106.11359521278882,106.55560708744228,0.0,0.0,10.514114280504272
2,236155.22031,148822.16942,0.3521813201833803,10.151218849497942,6.881222010002908,106.22019458890752,106.6031300840251,0.0,0.0,10.151218849497942
3,235675.4429,148116.62634,0.0582587111248921,13.657382666170882,9.821185139294284,109.02359295960788,109.44091329438083,0.0,0.0,13.657382666170882
3,235675.72175,148116.58941,0.226454797002586,11.841244639524756,7.441315244101704,109.22474940709957,109.60343916996136,0.0,0.0,11.841244639524756
3,235675.95713,148116.5422,0.0246211721499434,9.30011087657318,5.800337340811381,109.50592552089624,109.72086607931348,0.0,0.0,9.30011087657318
3,235675.88315,148116.49333,0.0110124899138497,9.207918005502288,5.154457699310856,108.97195334210694,109.08584709647694,0.0,0.0,9.207918005502288
3,235675.89357,148116.48969,0.0,6.991361903445935,3.9111795461180776,108.93962314477058,109.1877860651398,0.0,0.0,6.991361903445935
4,235936.97378,147621.74355,0.1665070800486435,6.32809111283937,4.371127486025113,108.38983219166292,108.54251581802504,0.0,0.0,6.32809111283937
4,235936.95456,147621.68697,0.2701733048760706,4.377918986899768,3.974509164735674,108.5519534730052,108.64658378370324,0.0,0.0,4.377918986899768
4,235936.86474,147621.4602,0.0043298910057278,4.017972613732983,3.444724854762657,108.63219084082564,108.79812331852064,0.0,0.0,4.017972613732983
