nom;time;x;y;z;omega;phi;kappa;M11;M12;M13;M21;M22;M23;M31;M32;M33
Job_20240422_0938_Track11_Sphere_00178.jpg;116844.8177730000;253745.9398393510;41793.2863916196;381.4279085118;117.9040181596;-85.6737732770;19.3562629865;0.2129063811;-0.0668050402;-0.9747861096;-0.9766275657;0.0155577448;-0.2143747991;0.0294867906;0.9976447480;-0.0619313006
Job_20240422_0938_Track11_Sphere_00179.jpg;116845.2531040000;253748.8774470085;41793.7937857183;381.4392227596;120.1021081544;-87.0673271904;21.4686844128;0.1903879320;-0.0667542988;-0.9794367253;-0.9813239548;0.0149970183;-0.1917769151;0.0274905640;0.9976567311;-0.0626523412
Job_20240422_0938_Track11_Sphere_00180.jpg;116845.6963150000;253751.8685078413;41794.2285988703;381.4498841735;123.0282423527;-88.9380163905;24.2582889232;0.1604878031;-0.0642960328;-0.9849414628;-0.9867394641;0.0140825512;-0.1617000674;0.0242671614;0.9978314998;-0.0611833552
Job_20240422_0938_Track11_Sphere_00181.jpg;116846.1530040000;253754.8889923385;41794.5771527011;381.4628843833;128.5885533144;-90.7444307216;30.0062225140;0.1290777033;-0.0657842675;-0.9894500375;-0.9912843977;0.0179513218;-0.1305105089;0.0263474743;0.9976723812;-0.0628938026
Job_20240422_0938_Track11_Sphere_00182.jpg;116846.6235020000;253757.9103434561;41794.8276958950;381.4817285538;133.0683233630;-92.0515593366;34.3549576264;0.1068328251;-0.0639874232;-0.9922158823;-0.9939986792;0.0167368617;-0.1081041310;0.0235238847;0.9978103463;-0.0618153679
Job_20240422_0938_Track11_Sphere_00183.jpg;116847.1283470000;253761.0054104983;41795.0490302220;381.5012856228;131.5681213746;-91.8984169767;32.7833560861;0.1104567205;-0.0625061830;-0.9919134488;-0.9936276596;0.0155847665;-0.1116296962;0.0224362857;0.9979228889;-0.0603864301
Job_20240422_0938_Track11_Sphere_00184.jpg;116847.7459920000;253764.2757764966;41795.3039205102;381.5268255305;130.7002530484;-92.0691036914;32.0389745422;0.1088499062;-0.0599275509;-0.9922501633;-0.9937641787;0.0177156164;-0.1100859391;0.0241755040;0.9980455128;-0.0576255103
Job_20240422_0938_Track11_Sphere_00185.jpg;116848.7069860000;253767.9991767118;41795.5349554960;381.5453354958;146.1573619708;-94.1497108500;47.7767603601;0.0671150179;-0.0625837614;-0.9957805216;-0.9973667115;0.0232808771;-0.0686851049;0.0274812162;0.9977681462;-0.0608564638
Job_20240422_0938_Track11_Sphere_00186.jpg;116850.2065230000;253771.3355781884;41795.6028156411;381.5664545633;153.0573240933;-94.3803803852;54.0562651441;0.0582415860;-0.0661799308;-0.9961064875;-0.9981474552;0.0137255240;-0.0592728245;0.0175947550;0.9977132989;-0.0652579333
Job_20240422_0938_Track11_Sphere_00187.jpg;116851.1862970000;253773.7300292427;41795.6881289175;381.5748926299;143.4584896737;-92.5851438328;44.5971540143;0.0888419183;-0.0749111124;-0.9932247675;-0.9958211064;0.0144963902;-0.0901675039;0.0211527218;0.9970848409;-0.0733101797
Job_20240422_0938_Track11_Sphere_00188.jpg;116851.8967080000;253776.3458531810;41795.8413825817;381.5963102300;146.2813840993;-93.0698133099;47.6853528546;0.0795648574;-0.0739797607;-0.9940806951;-0.9965178315;0.0190400652;-0.0811768894;0.0249328081;0.9970779663;-0.0722072306
Job_20240422_0938_Track11_Sphere_00189.jpg;116852.4946430000;253779.1224554978;41795.9001861643;381.6173235858;-192.4170435648;-95.0272624519;109.5414646284;-0.0116514898;-0.0771573879;-0.9969508415;-0.9994727174;0.0311175959;0.0092726676;0.0303072586;0.9965332070;-0.0774792705
Job_20240422_0938_Track11_Sphere_00190.jpg;116853.0226900000;253781.9699802040;41795.6374656176;381.6593228057;-134.6582939135;-91.3625159790;167.0098790805;-0.1175027125;-0.0669981996;-0.9908099484;-0.9928273823;0.0300945741;0.1157069813;0.0220658440;0.9972991316;-0.0700538412
Job_20240422_0938_Track11_Sphere_00191.jpg;116853.5199800000;253784.8398539651;41795.1143872440;381.6841906141;-123.7360705060;-88.5339091346;177.1268466426;-0.1676982334;-0.0629863196;-0.9838241845;-0.9858056046;0.0188510713;0.1668290955;0.0080381892;0.9978363396;-0.0652535582
Job_20240422_0938_Track11_Sphere_00192.jpg;116854.0096960000;253787.7473456251;41794.4679513508;381.6946533285;-125.5568165362;-88.8773927949;173.7013888540;-0.1592040605;-0.0697821570;-0.9847763795;-0.9870975916;-0.0060262039;0.1600063420;-0.0171000509;0.9975440519;-0.0679224030
Job_20240422_0938_Track11_Sphere_00193.jpg;116854.4883960000;253790.6694391006;41793.8791684443;381.7147891205;-130.9742227754;-91.4596665480;166.7586037689;-0.1159266861;-0.0667072694;-0.9910152086;-0.9924821030;-0.0316440115;0.1182283035;-0.0392463839;0.9972706738;-0.0625373856
Job_20240422_0938_Track11_Sphere_00194.jpg;116854.9847580000;253793.6644068324;41793.4786636773;381.7270605164;-153.6435269841;-94.5248643233;143.9318720201;-0.0546821072;-0.0662435232;-0.9963040012;-0.9977089948;-0.0361794336;0.0571647643;-0.0398325099;0.9971473533;-0.0641133913
Job_20240422_0938_Track11_Sphere_00195.jpg;116855.5436310000;253796.8359263128;41793.2387641026;381.7504758509;-185.3381884898;-95.6244039151;112.8604695431;-0.0137795155;-0.0672810352;-0.9976389062;-0.9994915697;-0.0277636157;0.0156774904;-0.0287528609;0.9973477046;-0.0668642584
Job_20240422_0938_Track11_Sphere_00196.jpg;116856.1800100000;253800.0197651206;41793.1184634147;381.7773918146;178.2231718434;-95.7100660156;76.4220756776;0.0243720971;-0.0627695923;-0.9977304141;-0.9993242650;-0.0289974637;-0.0225867316;-0.0275138916;0.9976066987;-0.0634339057
Job_20240422_0938_Track11_Sphere_00197.jpg;116856.8954480000;253803.1805428909;41793.1208445281;381.8055319171;148.9018045344;-94.1121779876;47.1725305921;0.0681391186;-0.0623402236;-0.9957262460;-0.9973633243;-0.0292348092;-0.0664208195;-0.0249691781;0.9976266949;-0.0641678868
Job_20240422_0938_Track11_Sphere_00198.jpg;116857.6667430000;253806.2555199017;41793.2571433131;381.8275342062;143.2709885213;-93.3209993547;41.7688636364;0.0829784219;-0.0638834799;-0.9945016252;-0.9963331096;-0.0262018996;-0.0814481129;-0.0208546429;0.9976133326;-0.0658234184
Job_20240422_0938_Track11_Sphere_00199.jpg;116858.4426690000;253809.2518525780;41793.3734934013;381.8490849100;147.5397664364;-93.8617118535;46.0248581249;0.0721888337;-0.0636931317;-0.9953551915;-0.9971607744;-0.0260491680;-0.0706528894;-0.0214280708;0.9976295033;-0.0653927516
Job_20240422_0938_Track11_Sphere_00200.jpg;116859.2257190000;253812.2337625755;41793.4670734471;381.8653649660;147.9258137701;-93.5875540493;46.5296868331;0.0748724421;-0.0671243031;-0.9949313772;-0.9970053970;-0.0243976850;-0.0733824995;-0.0193482731;0.9974462797;-0.0687500068
Job_20240422_0938_Track11_Sphere_00201.jpg;116859.9226700000;253815.0860170856;41793.6209767545;381.8912858954;137.0382655317;-92.1873433492;35.8110375816;0.1035510497;-0.0652851546;-0.9924792334;-0.9944989548;-0.0226271253;-0.1022733694;-0.0157800192;0.9976100750;-0.0672690806
Job_20240422_0938_Track11_Sphere_00202.jpg;116860.5732090000;253817.9832281896;41793.8078746023;381.9190920461;141.5236902406;-92.9604898401;40.1934868407;0.0890784202;-0.0651338230;-0.9938926603;-0.9958637428;-0.0237580708;-0.0876981172;-0.0179008585;0.9975936744;-0.0669807442
Job_20240422_0938_Track11_Sphere_00203.jpg;116861.2241180000;253820.9805352630;41793.9445047900;381.9397702413;146.5349140583;-93.6102760016;45.0551311144;0.0761371407;-0.0651413766;-0.9949672039;-0.9968826850;-0.0256782690;-0.0746025389;-0.0206893234;0.9975456017;-0.0668933804
Job_20240422_0938_Track11_Sphere_00204.jpg;116861.8989940000;253824.0145289176;41794.0632693265;381.9624065338;148.7501662928;-93.6504254223;47.3376723713;0.0732912445;-0.0674039739;-0.9950301994;-0.9971169748;-0.0246106631;-0.0717778088;-0.0196502435;0.9974221872;-0.0690133927
Job_20240422_0938_Track11_Sphere_00205.jpg;116862.5548160000;253827.0085560376;41794.1718893349;381.9874221766;147.5787527548;-93.8591459894;46.1879760292;0.0720554131;-0.0639045070;-0.9953513106;-0.9972103719;-0.0241069700;-0.0706422551;-0.0194805457;0.9976648074;-0.0654632748
Job_20240422_0938_Track11_Sphere_00206.jpg;116863.2528210000;253830.1041146315;41794.2797774989;382.0070136357;146.0829083262;-93.9618820441;44.6088719818;0.0723903046;-0.0610619861;-0.9955054383;-0.9971578645;-0.0253233129;-0.0709571912;-0.0208767087;0.9978126897;-0.0627216020
Job_20240422_0938_Track11_Sphere_00207.jpg;116864.0656140000;253833.3452892502;41794.4118267344;382.0311550479;142.1493048484;-93.4886137152;40.6873480268;0.0819497927;-0.0609026032;-0.9947738961;-0.9964279888;-0.0254210050;-0.0805297185;-0.0203836827;0.9978199464;-0.0627683045
Job_20240422_0938_Track11_Sphere_00208.jpg;116864.8179740000;253836.2031342809;41794.5388065064;382.0418753130;143.5934485442;-93.3959604998;42.0215447809;0.0817991130;-0.0634942466;-0.9946242435;-0.9964059282;-0.0272420885;-0.0802065762;-0.0220029855;0.9976103193;-0.0654944224
Job_20240422_0938_Track11_Sphere_00209.jpg;116865.4969510000;253839.0475692896;41794.6516156709;382.0508778961;151.4092647351;-93.7832804572;49.6784401278;0.0692880442;-0.0685916012;-0.9952358309;-0.9972899297;-0.0295013614;-0.0673978177;-0.0247378877;0.9972085348;-0.0704498048
Job_20240422_0938_Track11_Sphere_00210.jpg;116866.1018110000;253841.9335705693;41794.7454011058;382.0694484729;151.0468859868;-93.7507100380;49.4388822557;0.0699088541;-0.0686872342;-0.9951858198;-0.9972930666;-0.0276020049;-0.0681518052;-0.0227879649;0.9972563327;-0.0704309270
Job_20240422_0938_Track11_Sphere_00211.jpg;116866.6257710000;253844.7647401030;41794.8443717249;382.0888196575;148.4625323983;-93.7924869940;46.9888975226;0.0720166929;-0.0655071937;-0.9952499201;-0.9971881486;-0.0254597436;-0.0704811876;-0.0207217830;0.9975272473;-0.0671565238
Job_20240422_0938_Track11_Sphere_00212.jpg;116867.1285370000;253847.7306532487;41794.9623417389;382.1017873604;147.8061857032;-93.5902288825;46.4773052334;0.0748964983;-0.0670347954;-0.9949356013;-0.9970234255;-0.0233416340;-0.0734809987;-0.0182976389;0.9974775708;-0.0685834680
Job_20240422_0938_Track11_Sphere_00213.jpg;116867.5736440000;253850.5334609268;41795.0607039109;382.1207215879;147.7792669733;-93.6533774837;46.4241989834;0.0742164266;-0.0663146862;-0.9950348157;-0.9970657134;-0.0237032205;-0.0727881895;-0.0187586037;0.9975171777;-0.0678792682
Job_20240422_0938_Track11_Sphere_00214.jpg;116868.0142930000;253853.4833048978;41795.1722089397;382.1195463855;152.1302312896;-93.2714855975;50.8356597894;0.0736103596;-0.0755686726;-0.9944198765;-0.9971337011;-0.0230639824;-0.0720585514;-0.0174899134;0.9968738277;-0.0770498182
Job_20240422_0938_Track11_Sphere_00215.jpg;116868.4362580000;253856.5097919843;41795.2827546839;382.1459029140;149.7343631757;-93.6150988519;48.4997077935;0.0724482748;-0.0691115818;-0.9949747920;-0.9972301238;-0.0218556169;-0.0710943899;-0.0168323421;0.9973695009;-0.0705035530
Job_20240422_0938_Track11_Sphere_00216.jpg;116868.8249490000;253859.4241344271;41795.3859668998;382.1649993192;148.4486596174;-93.6979588196;47.1932499414;0.0728959640;-0.0667358396;-0.9951042690;-0.9971907369;-0.0221125144;-0.0715658500;-0.0172282504;0.9975256209;-0.0681602741
Job_20240422_0938_Track11_Sphere_00217.jpg;116869.2071600000;253862.3924253086;41795.4954976672;382.1854287572;147.2910026094;-93.7909106964;46.1076783030;0.0729349829;-0.0645204112;-0.9952475093;-0.9972054611;-0.0209058600;-0.0717231723;-0.0161788965;0.9976973797;-0.0658648749
Job_20240422_0938_Track11_Sphere_00218.jpg;116869.5779760000;253865.3512037530;41795.5988331921;382.1964892270;149.7754073155;-93.9298481478;48.5511667467;0.0688348443;-0.0657709276;-0.9954576582;-0.9974846586;-0.0214558543;-0.0675573985;-0.0169150817;0.9976040454;-0.0670824017
Job_20240422_0938_Track12_Sphere_00001.jpg;116905.3376060000;254143.2061618784;41786.3648688160;384.2743167300;104.1086032481;20.1646631668;-3.7438406882;0.9486113533;0.0558504418;0.3114758875;0.3140806431;-0.0461128670;-0.9482757791;-0.0385985751;0.9973737171;-0.0612847319
Job_20240422_0938_Track12_Sphere_00002.jpg;116905.8869310000;254142.2247210604;41789.1371198976;384.2793945838;103.7266560699;28.4441176868;-3.3877186950;0.9005581616;0.0479677329;0.4320811200;0.4338422531;-0.0354793154;-0.9002900186;-0.0278549288;0.9982185706;-0.0527616163
Job_20240422_0938_Track12_Sphere_00003.jpg;116906.4074250000;254140.9550900297;41791.7814702829;384.2575080143;103.6093213807;34.2022885717;-3.5596875191;0.8577774987;0.0480130556;0.5117738848;0.5133198349;-0.0280209620;-0.8577398048;-0.0268423123;0.9984535904;-0.0486818045
Job_20240422_0938_Track12_Sphere_00004.jpg;116906.9079350000;254139.5078742502;41794.3203919558;384.2211677926;103.7635356341;35.3971942496;-3.5562416089;0.8480387937;0.0474218968;0.5278080788;0.5293629193;-0.0295736503;-0.8478798847;-0.0245988609;0.9984370601;-0.0501829964
Job_20240422_0938_Track12_Sphere_00005.jpg;116907.3967870000;254138.0865291656;41796.9589493526;384.1626746450;103.7046799238;31.2712449522;-4.2781667285;0.8797736238;0.0592110783;0.4716910209;0.4737351903;-0.0264080869;-0.8802713118;-0.0396653561;0.9978961174;-0.0512835098
Job_20240422_0938_Track12_Sphere_00006.jpg;116907.8546890000;254136.8669309214;41799.5798679274;384.1439498989;106.0006775726;24.2342759072;-3.6208213672;0.9269142589;0.0527758438;0.3715436273;0.3746464126;-0.0729400511;-0.9242942251;-0.0216799965;0.9959389837;-0.0873814539
Job_20240422_0938_Track12_Sphere_00007.jpg;116908.3077800000;254135.9715514965;41802.3830953119;384.2196474234;107.8301624576;16.2719896004;-3.1534277370;0.9663251154;0.0479050643;0.2528257821;0.2566826925;-0.1101117803;-0.9602027865;-0.0181594793;0.9927640710;-0.1187001797
Job_20240422_0938_Track12_Sphere_00008.jpg;116908.7454630000;254135.4130108484;41805.2629041551;384.3856006349;107.6433218597;8.9774138009;-1.7656629967;0.9896928128;0.0274561403;0.1405499793;0.1428060101;-0.1158571322;-0.9829463711;-0.0107041960;0.9928863406;-0.1185838729
Job_20240422_0938_Track12_Sphere_00009.jpg;116909.1797410000;254135.1867536600;41808.2346905423;384.5426079063;107.0444880903;2.5547895233;-0.9847268054;0.9990753463;0.0154549825;0.0401197694;0.0415776796;-0.1097989163;-0.9930838306;-0.0109429860;0.9938336589;-0.1103399726
Job_20240422_0938_Track12_Sphere_00010.jpg;116909.6058690000;254135.2496419888;41811.1970383674;384.6861884231;106.5384378664;-1.9537163753;-0.8507869222;0.9994398759;0.0133574394;-0.0306840881;-0.0291495527;-0.1029238111;-0.9942620342;-0.0164389181;0.9945995515;-0.1024767976
Job_20240422_0938_Track12_Sphere_00011.jpg;116910.0295530000;254135.4843853303;41814.1664203508;384.8141777162;106.2141286919;-4.1640577557;-0.5316515795;0.9978268065;0.0083332085;-0.0653622362;-0.0642349658;-0.0979962205;-0.9931115798;-0.0146810580;0.9951518971;-0.0972479724
Job_20240422_0938_Track12_Sphere_00012.jpg;116910.4459310000;254135.7887834670;41817.1312406976;384.9197443994;105.2296151246;-4.2536899146;-0.6414144999;0.9977179453;0.0100526631;-0.0667670989;-0.0657118654;-0.0827205001;-0.9944039771;-0.0155194160;0.9965220835;-0.0818711482
Job_20240422_0938_Track12_Sphere_00013.jpg;116910.8561010000;254136.0924217289;41820.0903940396;384.9790903488;105.2341316861;-2.4739048308;-1.4421500735;0.9989886650;0.0226342022;-0.0388502265;-0.0368488206;-0.0829809161;-0.9958696360;-0.0257645421;0.9962940632;-0.0820629509
Job_20240422_0938_Track12_Sphere_00014.jpg;116911.2581610000;254136.2867097345;41823.0678206393;385.0385653358;104.9438748236;0.0361096806;-2.2254294544;0.9993889068;0.0349498394;0.0005672095;0.0032765695;-0.0775130105;-0.9969859564;-0.0348005330;0.9963785636;-0.0775801584
Job_20240422_0938_Track12_Sphere_00015.jpg;116911.6538200000;254136.3312326178;41826.0403049961;385.0917594302;105.4499488611;1.4849056495;-0.9835077144;0.9996086887;0.0154440864;0.0233227285;0.0245554216;-0.0851338899;-0.9960668914;-0.0133977885;0.9962498186;-0.0854798121
Job_20240422_0938_Track12_Sphere_00016.jpg;116912.0409060000;254136.3628879423;41829.0142156528;385.1616938850;105.2502898881;0.6304714670;-0.8349173547;0.9998649673;0.0131138321;0.0099032608;0.0109490954;-0.0822413850;-0.9965522926;-0.0122541615;0.9965261572;-0.0823738643
Job_20240422_0938_Track12_Sphere_00017.jpg;116912.4195820000;254136.4585188569;41831.9729991984;385.2146709543;105.3967098223;-0.5712139696;-0.8040978950;0.9998799829;0.0126298959;-0.0089724877;-0.0078701407;-0.0847759912;-0.9963689539;-0.0133446877;0.9963199873;-0.0846664176
Job_20240422_0938_Track12_Sphere_00018.jpg;116912.7896840000;254136.6137341199;41834.9378670901;385.2868347373;104.9258069111;-2.0215833333;-0.7160982482;0.9994326225;0.0112425370;-0.0317496202;-0.0307831706;-0.0776483808;-0.9965054568;-0.0136685561;0.9969174160;-0.0772582439
Job_20240422_0938_Track12_Sphere_00019.jpg;116913.1530180000;254136.8263660471;41837.8913870268;385.3409770904;105.2735739449;-3.4460133108;-0.1989737831;0.9985304602;0.0031208900;-0.0541034206;-0.0536590262;-0.0829105150;-0.9951113281;-0.0075913755;0.9965521093;-0.0826212108
Job_20240422_0938_Track12_Sphere_00020.jpg;116913.5078000000;254137.1036928238;41840.8606410539;385.4058985868;104.3779257795;-4.6690612378;0.2013515114;0.9973067335;-0.0031543143;-0.0732757099;-0.0733194794;-0.0684825548;-0.9949544681;-0.0018797087;0.9976473275;-0.0685293857
Job_20240422_0938_Track12_Sphere_00021.jpg;116913.8601260000;254137.4471154541;41843.8239030745;385.4281096142;104.7766066998;-5.9248402851;0.2441315188;0.9956650545;-0.0038182040;-0.0929328815;-0.0929581927;-0.0746044559;-0.9928710639;-0.0031422228;0.9972058947;-0.0746359830
Job_20240422_0938_Track12_Sphere_00022.jpg;116914.2086570000;254137.8420517058;41846.7801379198;385.4698177427;105.2636083386;-7.4855417262;0.4901239345;0.9930656939;-0.0076456136;-0.1173118586;-0.1175434597;-0.0816838773;-0.9897026216;-0.0020156036;0.9966289624;-0.0820161481
Job_20240422_0938_Track12_Sphere_00023.jpg;116914.5520850000;254138.3091953308;41849.7156632161;385.5246568760;105.3133302077;-9.0057805063;0.8394359891;0.9899247964;-0.0130537363;-0.1409911255;-0.1415873372;-0.0815049258;-0.9865647333;0.0013868847;0.9965874508;-0.0825319908
Job_20240422_0938_Track12_Sphere_00024.jpg;116914.8899670000;254138.8568993537;41852.6410580380;385.5882471800;104.8610688883;-10.4292625722;0.7284443776;0.9865464961;-0.0112889301;-0.1630906835;-0.1634776652;-0.0744176525;-0.9837362787;-0.0010314957;0.9971632630;-0.0752619622
Job_20240422_0938_Track12_Sphere_00025.jpg;116915.2277640000;254139.4669644976;41855.5722454488;385.6252581477;105.7791376387;-11.3568616473;0.9779380385;0.9840139816;-0.0151170360;-0.1774484691;-0.1780894851;-0.0879286282;-0.9800779008;-0.0007869275;0.9960120640;-0.0892151847
Job_20240422_0938_Track12_Sphere_00026.jpg;116915.5654280000;254140.1302750696;41858.5592221804;385.7050978364;105.5939770908;-11.4560275140;0.5595147586;0.9838144913;-0.0086468081;-0.1789812265;-0.1790550877;-0.0861866172;-0.9800567038;-0.0069514242;0.9962414867;-0.0863398979
Job_20240422_0938_Track12_Sphere_00027.jpg;116915.8899540000;254140.7746655146;41861.4643430719;385.7820299333;105.7438935256;-11.3457112625;0.4784194664;0.9841333682;-0.0073958970;-0.1772760961;-0.1772271532;-0.0887731634;-0.9801580799;-0.0084882117;0.9960244104;-0.0886753860
Job_20240422_0938_Track12_Sphere_00028.jpg;116916.2112050000;254141.3989234657;41864.3796252497;385.8644596096;105.7269806182;-11.0105310570;0.6222605172;0.9850338151;-0.0096284658;-0.1720920561;-0.1722660989;-0.0881583480;-0.9810975980;-0.0057248867;0.9960599371;-0.0884976121
Job_20240422_0938_Track12_Sphere_00029.jpg;116916.5254180000;254142.0039032272;41867.2550256616;385.9491120875;106.2350271444;-10.6631705367;0.5847663142;0.9859635981;-0.0090568113;-0.1667145984;-0.1668068340;-0.0962549571;-0.9812800127;-0.0071598386;0.9953155065;-0.0964146219
Job_20240422_0938_Track12_Sphere_00030.jpg;116916.8366230000;254142.5992220225;41870.1450536717;386.0532270335;106.1322047675;-10.3370629245;0.4081239879;0.9868259685;-0.0063264272;-0.1616616351;-0.1615254853;-0.0951420154;-0.9822716093;-0.0091665439;0.9954436063;-0.0949104907
Job_20240422_0938_Track12_Sphere_00031.jpg;116917.1464870000;254143.1788250426;41873.0504354443;386.1517404290;106.1691173825;-10.0614223572;0.3429362452;0.9875226217;-0.0053196679;-0.1573873337;-0.1571678587;-0.0959074373;-0.9829038751;-0.0098658937;0.9953760418;-0.0955468447
Job_20240422_0938_Track12_Sphere_00032.jpg;116917.4509540000;254143.7372134212;41875.9272653088;386.2512315875;106.2833999399;-9.9702698168;0.4974768670;0.9877311297;-0.0077186322;-0.1559731969;-0.1559793744;-0.0973233522;-0.9829540172;-0.0075927738;0.9952228835;-0.0973332521
Job_20240422_0938_Track12_Sphere_00033.jpg;116917.7582900000;254144.3063497635;41878.8516115136;386.3631804883;106.2386671724;-10.0508835609;0.5249573950;0.9875294153;-0.0081433635;-0.1572238517;-0.1572709775;-0.0965464191;-0.9828248209;-0.0071759001;0.9952951696;-0.0966231436
Job_20240422_0938_Track12_Sphere_00034.jpg;116918.0695210000;254144.8890856887;41881.8051097179;386.4739949238;106.5619883981;-10.6034000258;0.7909677155;0.9860851684;-0.0122522376;-0.1657887915;-0.1661744878;-0.1008362503;-0.9809271585;-0.0046989675;0.9948275897;-0.1014691401
Job_20240422_0938_Track12_Sphere_00035.jpg;116918.3860120000;254145.5003355271;41884.7736398494;386.6004014481;105.9783564451;-10.9257163659;0.6322864111;0.9852606734;-0.0097858635;-0.1707795140;-0.1709499571;-0.0920765465;-0.9809679005;-0.0061251699;0.9957038448;-0.0923922931
Job_20240422_0938_Track12_Sphere_00036.jpg;116918.7125360000;254146.1276573780;41887.7356502591;386.7053738143;106.6784357904;-11.1348111592;0.7399812801;0.9846765165;-0.0114460002;-0.1740147893;-0.1742635684;-0.1026937308;-0.9793294677;-0.0066608226;0.9946471670;-0.1031147260
Job_20240422_0938_Track12_Sphere_00037.jpg;116919.0467980000;254146.7651452947;41890.7012439296;386.8398472974;106.3483563116;-11.4357052136;0.7271851354;0.9838453864;-0.0112385585;-0.1786671501;-0.1789050995;-0.0975174059;-0.9790216141;-0.0064203653;0.9951703625;-0.0979526853
Job_20240422_0938_Track12_Sphere_00038.jpg;116919.3922200000;254147.4137153995;41893.6539063901;386.9629183020;106.9511682786;-11.4733255164;0.6666685130;0.9837498779;-0.0103022098;-0.1792485488;-0.1793124571;-0.1071000101;-0.9779451061;-0.0091225258;0.9941948764;-0.1072069364
Job_20240422_0938_Track12_Sphere_00039.jpg;116919.7510280000;254148.0651737173;41896.6414810829;387.1118043251;106.4945675928;-11.3011117543;0.5423824010;0.9842493885;-0.0083857349;-0.1765865814;-0.1765297377;-0.1003392431;-0.9791676506;-0.0095075236;0.9949179442;-0.1002391702
Job_20240422_0938_Track12_Sphere_00040.jpg;116920.1231390000;254148.7012329975;41899.6190767167;387.2456334047;106.8964550288;-10.9203440470;0.7401001875;0.9852570951;-0.0114545895;-0.1706963649;-0.1709411845;-0.1061374544;-0.9795478305;-0.0068969594;0.9942854888;-0.1065307411
Job_20240422_0938_Track12_Sphere_00041.jpg;116920.5133600000;254149.3315070436;41902.6174320625;387.3929931037;107.2832388358;-10.3957276761;0.5857803298;0.9866550869;-0.0090788800;-0.1625709488;-0.1625517461;-0.1126645316;-0.9802467206;-0.0094164374;0.9935916049;-0.1126368210
Job_20240422_0938_Track12_Sphere_00042.jpg;116920.9200290000;254149.9216514895;41905.6259864829;387.5641363598;106.8183452993;-9.2659045982;0.4488492046;0.9894019126;-0.0069759005;-0.1450351411;-0.1449541861;-0.1058783144;-0.9837571176;-0.0084934845;0.9943546245;-0.1057673927
Job_20240422_0938_Track12_Sphere_00043.jpg;116921.3553280000;254150.4480296561;41908.6621872447;387.7108181836;107.6084205229;-6.6536390544;0.2295799259;0.9945367980;-0.0035865470;-0.1043249448;-0.1040100699;-0.1188541760;-0.9874490317;-0.0088579230;0.9929052430;-0.1185778886
Job_20240422_0938_Track12_Sphere_00044.jpg;116921.8124220000;254150.8179773664;41911.7018251307;387.8866462009;108.4622801161;-3.3860717598;0.3941151210;0.9985667008;-0.0061819516;-0.0531632161;-0.0535137039;-0.1322053318;-0.9897767595;-0.0009097086;0.9912030739;-0.1323466612
Job_20240422_0938_Track12_Sphere_00045.jpg;116922.2643390000;254151.0350236188;41914.7482241215;388.0962410551;107.7260792909;-0.4852066603;0.4596559711;0.9999448905;-0.0072199867;-0.0076215346;-0.0084393801;-0.1210054986;-0.9926159611;0.0062444264;0.9926255795;-0.1210597623
Job_20240422_0938_Track12_Sphere_00046.jpg;116922.7115910000;254151.1294139678;41917.7753174156;388.2817785423;107.2297766978;1.8621323303;0.2961799453;0.9995614226;-0.0046503768;0.0292461354;0.0285302181;-0.1134550765;-0.9931334111;0.0079365671;0.9935322439;-0.1132726414
Job_20240422_0938_Track12_Sphere_00047.jpg;116923.1607000000;254151.1279569012;41920.8216388002;388.4373542294;107.5268385234;3.2347795660;0.0237142925;0.9987092890;-0.0003720225;0.0507899368;0.0503914205;-0.1179748225;-0.9917371860;0.0063608823;0.9930165169;-0.1178038044
Job_20240422_0938_Track12_Sphere_00048.jpg;116923.5901670000;254151.0771606179;41923.7746552778;388.6068820441;107.6339834932;3.7609702403;-0.1681588428;0.9982519682;0.0026368218;0.0590428240;0.0589346131;-0.1194719004;-0.9910868662;0.0044406390;0.9928340809;-0.1194184598
Job_20240422_0938_Track12_Sphere_00049.jpg;116924.0202020000;254151.0324792758;41926.7707859166;388.7827747501;107.6705641724;3.4335302806;-0.8134496436;0.9984644127;0.0127587103;0.0539076238;0.0550482237;-0.1195040054;-0.9913064540;-0.0062056149;0.9927517353;-0.1200228410
Job_20240422_0938_Track12_Sphere_00050.jpg;116924.4396020000;254151.0068319117;41929.7210475737;388.9445698829;108.0399269420;2.6775039661;-1.2454944733;0.9989244838;0.0195456337;0.0420457357;0.0441669548;-0.1251153428;-0.9911586306;-0.0141122568;0.9919496556;-0.1258440504
Job_20240422_0938_Track12_Sphere_00051.jpg;116924.8513860000;254151.0064661102;41932.6565127876;389.1333470168;107.8901424421;1.8926348038;-1.3120154336;0.9993458469;0.0205985251;0.0297250588;0.0320383252;-0.1229869000;-0.9918910062;-0.0167756990;0.9921944987;-0.1235663900
Job_20240422_0938_Track12_Sphere_00052.jpg;116925.2763280000;254151.0297826241;41935.7082075709;389.3197461618;107.8059659254;1.3007909808;-1.0171025963;0.9996636614;0.0159725957;0.0204313552;0.0222293676;-0.1219692407;-0.9922849185;-0.0133573689;0.9924053509;-0.1222832785
Job_20240422_0938_Track12_Sphere_00053.jpg;116925.6930240000;254151.0863210142;41938.7064529909;389.4992522113;108.1157824995;0.5932693662;-0.9976370139;0.9998337981;0.0156695237;0.0093189185;0.0112344305;-0.1269769366;-0.9918420465;-0.0143584048;0.9917818932;-0.1271318709
