cluster,centroid_xf,centroid_yf,mean_distance_to_centroid,mean_camera_distance1,mean_camera_distance2,Z1,Z2,H1,H2,mean_camera_distance
0,236405.05021,148674.93773,0.0268732456724881,10.576303612330422,10.761705429504358,109.46977087233888,109.8493663481592,0.0,0.0,10.576303612330422
0,236405.06029,148674.94248,0.0371546285879603,9.874500624461977,11.042467157450426,109.5603744499872,109.94768289947535,0.0,0.0,9.874500624461977
0,236404.96166,148675.0545,0.0004410840772868,8.484369417965285,5.272365598259452,109.13119520802644,109.12018130781924,0.0,0.0,8.484369417965285
0,236404.97823,148675.11029,0.0677752748984861,7.61760083552813,4.571690091049807,109.14815202506394,109.13330782391756,0.0,0.0,7.61760083552813
0,236405.00242,148675.1242,0.0646620918558285,5.840348747885964,4.1010654107870606,109.14609748415693,109.14870580166094,0.0,0.0,5.840348747885964
1,236221.56852,148339.78158,0.0,11.188862689848571,8.655704710794444,106.58138545873892,106.43784754639933,0.0,0.0,11.188862689848571
1,236221.72552,148339.82421,0.1347335474351083,10.51764048766788,7.836090830456738,106.58995007671008,106.93062071952322,0.0,0.0,10.51764048766788
1,236221.47487,148340.01245,0.0319668983483397,7.679301324041013,9.269652418602142,107.18196659660038,106.9142672151925,0.0,0.0,7.679301324041013
1,236221.43588,148339.93052,0.0535451974289783,9.360382034646682,6.099666472166305,106.896630380435,106.9729230268186,0.0,0.0,9.360382034646682
1,236221.54654,148340.06252,0.1591626888891333,8.527022304271096,5.054095610407229,106.95541053349947,107.05085926687129,0.0,0.0,8.527022304271096
