cluster,centroid_xf,centroid_yf,mean_distance_to_centroid,mean_camera_distance1,mean_camera_distance2,Z1,Z2,H1,H2,mean_camera_distance
0,235843.4961602731,148954.15961168995,0.04344321107931998,8.463765564253377,4.965774906615274,108.16474328021788,108.32720999377749,0.0,0.0,8.463765564253377
0,235697.68847902134,148733.6620698836,0.0,138.563891310886,59.00480217662338,96.5490495661271,102.00079913934195,0.0,0.0,138.563891310886
2,235699.82766656054,148699.66760814516,0.0,21.83286055921459,28.555757270229524,105.19071330539346,106.08134442008483,0.0,0.0,21.83286055921459
2,235697.366487227,148984.7123695612,0.0,310.0553083440548,849.6896116140103,70.60093379469228,-6.568435376793573,0.0,0.0,310.0553083440548
1,235696.5147234704,149648.8148407936,0.0,974.1583258033166,1458.3975284380826,-12.461019122818186,-156.49675779649357,0.0,0.0,974.1583258033166
1,235705.81997137037,149618.4580385089,0.0,947.3657281809224,1426.6465743826036,0.4423033042600366,-150.70505958589797,0.0,0.0,947.3657281809224
0,236122.27677496278,148260.1889663644,0.5236740577295994,9.13601481632216,8.51021609872987,108.1528467501101,108.15091916314861,0.0,0.0,9.13601481632216
0,236122.5381378353,148259.67101270257,0.29751449439562017,8.379230328610136,4.488388734416833,108.19682238698748,108.52895756319609,0.0,0.0,8.379230328610136
0,236122.56141808248,148259.86935574654,0.08480978521758162,9.755752538666774,4.872884300432139,108.0239056005046,108.46776289108236,0.0,0.0,9.755752538666774
0,236122.54358404415,148259.9543411095,0.0,7.573016837083124,4.308930969993186,108.23453709562297,108.5050637461827,0.0,0.0,7.573016837083124
0,236152.769404287,148629.98907307116,0.0,375.57608958666793,307.2065789532959,24.504676176340283,-8.745010031385547,0.0,0.0,375.57608958666793
0,236010.46276406164,148361.77548637622,0.05672997977777421,8.614183464822494,4.463418110807198,107.28441833357017,107.49363410603621,0.0,0.0,8.614183464822494
0,235963.24418584397,148409.39763384117,0.14238636047295308,5.871817601230109,4.533068215590958,108.20129112853887,108.41884796579241,0.0,0.0,5.871817601230109
0,235963.24418584397,148409.39763384117,0.14238636047295308,5.871817601230109,4.533068215590958,108.20129112853887,108.41884796579241,0.0,0.0,5.871817601230109
0,235871.3324953597,148498.12327964185,0.20064772986637322,8.92211910979222,13.993989670198891,107.3053449548123,107.34522214396374,0.0,0.0,8.92211910979222
0,235871.3324953597,148498.12327964185,0.20064772986637322,8.92211910979222,13.993989670198891,107.3053449548123,107.34522214396374,0.0,0.0,8.92211910979222
0,236010.6141946075,148361.60162223573,2.9103830456733704e-11,9.672560382750644,9.591760588705194,107.58388263307252,107.5743320816784,0.0,0.0,9.672560382750644
1,235945.37363812226,149009.57743471954,2.9103830456733704e-11,660.8436195300532,1458.932341079629,8.547580663980867,-8.906731264929277,0.0,0.0,660.8436195300532
1,235945.37363812226,149009.57743471954,2.9103830456733704e-11,660.8436195300532,1458.932341079629,8.547580663980867,-8.906731264929277,0.0,0.0,660.8436195300532
0,235945.37363812226,149009.57743471954,2.9103830456733704e-11,660.8436195300532,1458.932341079629,8.547580663980867,-8.906731264929277,0.0,0.0,660.8436195300532
0,235307.46560866767,147714.41010380187,0.44139487439100406,12.543258000159627,6.250140348302282,108.57508012756892,108.96911468641736,0.0,0.0,12.543258000159627
0,235307.68192244988,147714.71004245858,0.04469067525696493,10.258784694497,5.413254686916239,108.57306848702802,109.0407769710907,0.0,0.0,10.258784694497
0,235984.15410649148,147025.35664767114,0.0310512299538882,11.43901138744004,6.396675582560671,109.24600519013107,109.70519832213385,0.0,0.0,11.43901138744004
0,235984.15410649148,147025.35664767114,0.0310512299538882,11.43901138744004,6.396675582560671,109.24600519013107,109.70519832213385,0.0,0.0,11.43901138744004
0,236220.6651399346,146766.1621840331,0.22356637530313447,11.154299147853138,6.346544710575972,108.74261494186915,109.05869601906772,0.0,0.0,11.154299147853138
0,236220.6651399346,146766.1621840331,0.22356637530313447,11.154299147853138,6.346544710575972,108.74261494186915,109.05869601906772,0.0,0.0,11.154299147853138
0,237902.54288590341,149563.91095687146,0.12685776125391887,30.442116150612648,22.511753263854576,105.90109133108884,105.91938675954275,0.0,0.0,30.442116150612648
0,237900.35923640875,149563.76288464904,0.0931481457234185,20.353897624049562,19.401138366558513,107.53283421397931,108.51232005533696,0.0,0.0,20.353897624049562
0,236428.97883192124,148723.29657285518,0.4120934423576392,36.55535886376467,22.98719650330705,106.66354211137843,107.68004339390743,0.0,0.0,36.55535886376467
0,236429.32638974933,148723.64356391778,0.4233203012768352,28.737334145459013,18.548321259600904,107.26772551795669,107.91482474493365,0.0,0.0,28.737334145459013
3,234713.91329293177,147453.53577248327,0.0,2151.3263854930437,2147.680873736235,-116.37502982083326,-109.66613213791683,0.0,0.0,2151.3263854930437
2,234713.91329293177,147453.53577248327,0.0,2151.3263854930437,2147.680873736235,-116.37502982083326,-109.66613213791683,0.0,0.0,2151.3263854930437
2,234409.48636815324,147228.49332093002,0.0,2526.2569658646307,2508.5070600536246,-148.46008715707458,-147.89293107795623,0.0,0.0,2526.2569658646307
1,234409.48636815324,147228.49332093002,0.0,2526.2569658646307,2508.5070600536246,-148.46008715707458,-147.89293107795623,0.0,0.0,2526.2569658646307
3,234740.9255057401,147475.82666996596,0.0,2109.12930865913,2092.919948912162,-118.41842142471812,-98.44824226129428,0.0,0.0,2109.12930865913
0,234740.9255057401,147475.82666996596,0.0,2109.12930865913,2092.919948912162,-118.41842142471812,-98.44824226129428,0.0,0.0,2109.12930865913
2,235077.62836538441,147721.81134512645,0.0,1675.8920919738791,1675.766383364623,-50.84910844751086,-44.565585481127485,0.0,0.0,1675.8920919738791
0,236429.57256967222,148710.8991141244,0.0,0.8078943495843706,0.6674593975506117,110.64853039579073,110.63322123011142,0.0,0.0,0.8078943495843706
1,235077.62836538441,147721.81134512645,0.0,1675.8920919738791,1675.766383364623,-50.84910844751086,-44.565585481127485,0.0,0.0,1675.8920919738791
0,235077.62836538441,147721.81134512645,0.0,1675.8920919738791,1675.766383364623,-50.84910844751086,-44.565585481127485,0.0,0.0,1675.8920919738791
0,236429.41744841528,148710.69270295458,0.13313208337640028,0.8872638872162462,0.7420044245829348,110.64434452218916,110.62150429560018,0.0,0.0,0.8872638872162462
0,236157.77164715072,149322.27419663212,0.0,43.12605768426238,39.25485499866466,104.47400817259259,105.03006807309414,0.0,0.0,43.12605768426238
