cluster,centroid_xf,centroid_yf,mean_distance_to_centroid,mean_camera_distance1,mean_camera_distance2,Z1,Z2,H1,H2,mean_camera_distance
0,236033.02818689356,149272.58106953828,0.5825414073055952,13.48829522276287,9.222240160063974,108.28105106080652,108.6889820191215,0.0,0.0,13.48829522276287
0,236033.05031861793,149272.69250650017,0.3564748746694058,12.53275836568681,7.411210828349404,108.36877915740115,108.86860476128176,0.0,0.0,12.53275836568681
0,236033.19681916843,149272.85187856603,0.3552314849479097,9.6091532578233,9.168304901804783,108.69364524838609,109.28713984256393,0.0,0.0,9.6091532578233
0,236033.1293665021,149272.74899961258,0.34946522837098815,7.92316284283668,11.197389768443077,109.03683177806008,109.62584827704416,0.0,0.0,7.92316284283668
0,236033.30808497538,149272.8694786631,0.3351289457290685,7.809676061918061,13.158035829072764,109.2327024326771,109.80474262751352,0.0,0.0,7.809676061918061
0,236238.70871790015,148618.19406199112,0.3784759654853872,51.829965791236106,5.450529707946794,96.87169014213099,108.46503147598696,0.0,0.0,51.829965791236106
0,236239.98527673873,148619.82864619468,0.03084072190007192,7.818385751872938,5.577575064171047,108.10682660033385,108.42965547535876,0.0,0.0,7.818385751872938
0,236239.98527673873,148619.82864619468,0.03084072190007192,7.818385751872938,5.577575064171047,108.10682660033385,108.42965547535876,0.0,0.0,7.818385751872938
0,236240.00711613306,148619.84358620277,0.04019700634527981,6.280679153859525,5.4351360237386785,108.23809204773099,108.47225563288904,0.0,0.0,6.280679153859525
0,236240.07234511222,148619.87794588273,0.01752527437870717,5.5088613509780915,7.997537447600731,108.46050817145182,108.02401441411045,0.0,0.0,5.5088613509780915
0,236240.01335046734,148619.80597007676,0.0,7.254756655198493,5.01843860971407,108.27096216258825,108.53048412956541,0.0,0.0,7.254756655198493
0,236240.01335046734,148619.80597007676,0.0,7.254756655198493,5.01843860971407,108.27096216258825,108.53048412956541,0.0,0.0,7.254756655198493
0,236240.01335046734,148619.80597007676,0.0,7.254756655198493,5.01843860971407,108.27096216258825,108.53048412956541,0.0,0.0,7.254756655198493
0,236518.4622839461,148419.58282421713,0.0,391.524028413306,584.1092980617411,-18.607922660366967,-107.11780394410499,0.0,0.0,391.524028413306
0,235822.6363160054,148556.14304765282,0.10453754045340156,9.914407749052716,5.502382911289092,107.63211487927462,107.98592250305056,0.0,0.0,9.914407749052716
0,235822.6363160054,148556.14304765282,0.10453754045340156,9.914407749052716,5.502382911289092,107.63211487927462,107.98592250305056,0.0,0.0,9.914407749052716
0,235269.99415910916,148261.43021342985,0.052848944967007594,8.386435273523025,4.491519523860442,107.43461445043238,107.73235122787692,0.0,0.0,8.386435273523025
0,235269.99415910916,148261.43021342985,0.052848944967007594,8.386435273523025,4.491519523860442,107.43461445043238,107.73235122787692,0.0,0.0,8.386435273523025
0,235766.34428641884,148239.5512493809,0.1389388086900801,7.812158535501999,3.8802928929965366,108.84059254016739,109.14695891191514,0.0,0.0,7.812158535501999
0,235766.34428641884,148239.5512493809,0.1389388086900801,7.812158535501999,3.8802928929965366,108.84059254016739,109.14695891191514,0.0,0.0,7.812158535501999
0,236164.4179956351,148231.28789652037,0.5412413576655832,8.157800379531885,8.049215253072475,109.84893729478533,109.92123741185961,0.0,0.0,8.157800379531885
1,236172.454711618,148224.220951415,0.44384443240363775,9.038281833365476,8.898464606458273,109.07419068599188,109.1886394982422,0.0,0.0,9.038281833365476
0,236164.52755515798,148231.31472945926,0.4000575663650725,8.00434069285599,7.89113375201344,109.9029597255724,109.94177386428848,0.0,0.0,8.00434069285599
1,236172.40386299603,148226.2771700318,0.060346829665518346,6.901403086722965,5.481819121741777,109.41186089116403,109.46248294144964,0.0,0.0,6.901403086722965
0,236172.39758941988,148226.29143301336,0.0598086735824746,6.876056318335633,5.612758332327467,109.42327932919926,109.46348895184737,0.0,0.0,6.876056318335633
0,235555.4612925294,148255.71877572508,0.11761314429263754,7.416675992545042,7.9091396843440975,109.86541635257974,109.94750151349024,0.0,0.0,7.416675992545042
0,235555.46779205286,148255.66192837336,0.10429088551658465,7.482465775531883,8.422656120703898,109.88665164947899,109.93655157092564,0.0,0.0,7.482465775531883
0,235555.47223250047,148255.55838326286,0.010279194315476558,7.653517046059664,8.540636884986206,109.94188109381554,109.9357773462598,0.0,0.0,7.653517046059664
0,235555.4718747977,148255.62866111318,0.039599719298535375,8.262251216760435,8.226278426408756,109.94513901422532,109.98073612839994,0.0,0.0,8.262251216760435
0,235555.52048057973,148255.72541742065,0.4414330949247103,8.68770040403354,10.57186193739672,109.95119821906344,110.13983013166732,0.0,0.0,8.68770040403354
0,235461.4431860528,147611.29869412223,0.14959121245410856,8.14777957411002,5.086916448494513,109.48456023018316,109.60048134562048,0.0,0.0,8.14777957411002
0,235461.41577568016,147611.17442751606,0.19681148332992698,8.040911523959709,5.027299612811214,109.4655020660676,109.63252978259388,0.0,0.0,8.040911523959709
1,235452.53536500753,147615.08397386014,0.15420920063199983,10.132088794977307,9.304656094556611,108.72594872246066,108.82901716802033,0.0,0.0,10.132088794977307
0,235461.35067823288,147610.6278746469,0.24932811166655905,6.030018230941839,4.124015121258225,109.4527678278665,109.71898278999035,0.0,0.0,6.030018230941839
1,235452.69742977544,147615.10336877618,0.1325158009984516,9.637735095651893,8.151930761845163,108.7965358063299,108.9643257514332,0.0,0.0,9.637735095651893
1,235452.83105491384,147615.1112768191,0.055923668010702796,9.007707450701794,7.357376990771322,108.88229907509435,109.05955765143432,0.0,0.0,9.007707450701794
